OrderID,OrderNumber,StoreID,CustomerID,Channel,OrderDate,OrderStatus,GrossAmount,DiscountAmount,SubTotal,TaxAmount,OrderTotal,PaymentMethod
SO032037,YK-2026-032037,ST015,C00285,Store,2026-08-03,Completed,387.85,22.49,365.36,30.14,395.50,Credit Card
SO032038,YK-2026-032038,ST015,C04160,Store,2026-08-03,Completed,265.90,0.00,265.90,21.94,287.84,Credit Card
SO032039,YK-2026-032039,ST015,C05064,Store,2026-08-03,Completed,157.95,0.00,157.95,13.03,170.98,Credit Card
SO032040,YK-2026-032040,ST016,C02209,Store,2026-08-03,Completed,126.95,12.70,114.25,9.43,123.68,Credit Card
SO032041,YK-2026-032041,ST016,C00261,Store,2026-08-03,Completed,226.90,53.18,173.72,14.33,188.05,Credit Card
SO032042,YK-2026-032042,ST017,C05530,Store,2026-08-03,Shipped,51.95,7.79,44.16,3.64,47.80,Yuktikara Rewards Card
SO032043,YK-2026-032043,ST017,C03942,Store,2026-08-03,Completed,157.95,63.18,94.77,7.82,102.59,Credit Card
SO032044,YK-2026-032044,ST018,C00804,Store,2026-08-03,Cancelled,192.95,38.59,154.36,12.73,167.09,Credit Card
SO032045,YK-2026-032045,ST018,C04980,Store,2026-08-03,Completed,456.80,97.96,358.84,29.60,388.44,Debit Card
SO032046,YK-2026-032046,ST900,C04844,Online,2026-08-03,Completed,390.80,68.27,322.53,26.61,349.14,Debit Card
SO032047,YK-2026-032047,ST900,C01443,Online,2026-08-03,Completed,135.95,0.00,135.95,11.22,147.17,Debit Card
SO032048,YK-2026-032048,ST900,C05891,Online,2026-08-03,Completed,812.75,152.76,659.99,54.45,714.44,Credit Card
SO032049,YK-2026-032049,ST900,C00371,Online,2026-08-03,Completed,767.80,0.00,767.80,63.34,831.14,Debit Card
SO032050,YK-2026-032050,ST900,C05657,Online,2026-08-03,Completed,116.95,23.39,93.56,7.72,101.28,Yuktikara Rewards Card
SO032051,YK-2026-032051,ST900,C00946,Online,2026-08-03,Completed,373.90,130.26,243.64,20.10,263.74,Yuktikara Rewards Card
SO032052,YK-2026-032052,ST900,C05515,Online,2026-08-03,Completed,387.85,0.00,387.85,32.00,419.85,Debit Card
SO032053,YK-2026-032053,ST900,C00015,Online,2026-08-03,Completed,859.80,119.24,740.56,61.10,801.66,Gift Card
SO032054,YK-2026-032054,ST001,C00835,Store,2026-08-04,Completed,219.95,0.00,219.95,18.15,238.10,Debit Card
SO032055,YK-2026-032055,ST001,C03195,Store,2026-08-04,Completed,638.75,24.74,614.01,50.66,664.67,Credit Card
SO032056,YK-2026-032056,ST001,C03405,Store,2026-08-04,Completed,612.90,33.99,578.91,47.76,626.67,Credit Card
SO032057,YK-2026-032057,ST001,C05549,Store,2026-08-04,Completed,95.95,9.60,86.35,7.12,93.47,Credit Card
SO032058,YK-2026-032058,ST001,C01178,Store,2026-08-04,Shipped,95.95,0.00,95.95,7.92,103.87,Yuktikara Rewards Card
SO032059,YK-2026-032059,ST001,C04819,Store,2026-08-04,Shipped,89.95,13.49,76.46,6.31,82.77,Credit Card
SO032060,YK-2026-032060,ST001,C01554,Store,2026-08-04,Completed,487.90,103.77,384.13,31.69,415.82,Gift Card
SO032061,YK-2026-032061,ST002,C04961,Store,2026-08-04,Completed,680.75,23.39,657.36,54.23,711.59,Debit Card
SO032062,YK-2026-032062,ST002,C05487,Store,2026-08-04,Completed,769.75,64.08,705.67,58.22,763.89,Credit Card
SO032063,YK-2026-032063,ST003,C02145,Store,2026-08-04,Completed,189.95,28.49,161.46,13.32,174.78,Mobile Wallet
SO032064,YK-2026-032064,ST003,C02121,Store,2026-08-04,Completed,700.75,27.19,673.56,55.57,729.13,Credit Card
SO032065,YK-2026-032065,ST003,C04374,Store,2026-08-04,Completed,1118.80,0.00,1118.80,92.30,1211.10,Debit Card
SO032066,YK-2026-032066,ST004,C05581,Store,2026-08-04,Completed,550.80,0.00,550.80,45.44,596.24,Mobile Wallet
SO032067,YK-2026-032067,ST004,C06050,Store,2026-08-04,Completed,528.85,77.78,451.07,37.21,488.28,Yuktikara Rewards Card
SO032068,YK-2026-032068,ST004,C00344,Store,2026-08-04,Completed,502.75,51.16,451.59,37.26,488.85,Credit Card
SO032069,YK-2026-032069,ST004,C05532,Store,2026-08-04,Completed,271.95,67.99,203.96,16.83,220.79,Credit Card
SO032070,YK-2026-032070,ST004,C02267,Store,2026-08-04,Completed,397.85,59.67,338.18,27.90,366.08,Credit Card
SO032071,YK-2026-032071,ST004,C02114,Store,2026-08-04,Completed,236.90,94.76,142.14,11.73,153.87,Credit Card
SO032072,YK-2026-032072,ST004,C05209,Store,2026-08-04,Completed,304.90,66.28,238.62,19.69,258.31,Mobile Wallet
SO032073,YK-2026-032073,ST005,C04627,Store,2026-08-04,Completed,180.95,0.00,180.95,14.93,195.88,Debit Card
SO032074,YK-2026-032074,ST005,C03100,Store,2026-08-04,Completed,116.95,0.00,116.95,9.65,126.60,Credit Card
SO032075,YK-2026-032075,ST006,C00759,Store,2026-08-04,Completed,591.85,63.89,527.96,43.56,571.52,Yuktikara Rewards Card
SO032076,YK-2026-032076,ST006,C03769,Store,2026-08-04,Completed,345.90,84.78,261.12,21.54,282.66,Credit Card
SO032077,YK-2026-032077,ST006,C04181,Store,2026-08-04,Completed,979.70,143.58,836.12,68.98,905.10,Credit Card
SO032078,YK-2026-032078,ST008,C02591,Store,2026-08-04,Cancelled,265.90,0.00,265.90,21.94,287.84,Credit Card
SO032079,YK-2026-032079,ST008,C00619,Store,2026-08-04,Cancelled,135.95,20.39,115.56,9.53,125.09,Credit Card
SO032080,YK-2026-032080,ST009,C00552,Store,2026-08-04,Shipped,583.85,81.27,502.58,41.46,544.04,Credit Card
SO032081,YK-2026-032081,ST009,C01517,Store,2026-08-04,Completed,240.95,96.38,144.57,11.93,156.50,Credit Card
SO032082,YK-2026-032082,ST010,C04740,Store,2026-08-04,Completed,216.90,40.18,176.72,14.58,191.30,Debit Card
SO032083,YK-2026-032083,ST010,C02264,Store,2026-08-04,Pending,950.80,0.00,950.80,78.44,1029.24,Credit Card
SO032084,YK-2026-032084,ST011,C02976,Store,2026-08-04,Completed,219.95,87.98,131.97,10.89,142.86,Credit Card
SO032085,YK-2026-032085,ST011,C01643,Store,2026-08-04,Completed,1121.70,293.32,828.38,68.34,896.72,Yuktikara Rewards Card
SO032086,YK-2026-032086,ST011,C05467,Store,2026-08-04,Completed,1237.80,281.30,956.50,78.91,1035.41,Credit Card
SO032087,YK-2026-032087,ST011,C05770,Store,2026-08-04,Shipped,190.95,0.00,190.95,15.75,206.70,Yuktikara Rewards Card
SO032088,YK-2026-032088,ST011,C03385,Store,2026-08-04,Completed,180.95,27.14,153.81,12.69,166.50,Credit Card
SO032089,YK-2026-032089,ST011,C03108,Store,2026-08-04,Completed,1338.80,143.08,1195.72,98.65,1294.37,Credit Card
SO032090,YK-2026-032090,ST012,C02666,Store,2026-08-04,Completed,449.80,0.00,449.80,37.11,486.91,Yuktikara Rewards Card
SO032091,YK-2026-032091,ST012,C01575,Store,2026-08-04,Shipped,304.90,0.00,304.90,25.15,330.05,Yuktikara Rewards Card
SO032092,YK-2026-032092,ST012,C01428,Store,2026-08-04,Completed,584.85,69.97,514.88,42.48,557.36,Mobile Wallet
SO032093,YK-2026-032093,ST012,C05844,Store,2026-08-04,Cancelled,500.80,83.07,417.73,34.46,452.19,Debit Card
SO032094,YK-2026-032094,ST014,C01530,Store,2026-08-04,Completed,736.85,19.04,717.81,59.22,777.03,Credit Card
SO032095,YK-2026-032095,ST014,C00909,Store,2026-08-04,Completed,425.95,127.78,298.17,24.60,322.77,Yuktikara Rewards Card
SO032096,YK-2026-032096,ST015,C01692,Store,2026-08-04,Completed,555.85,169.56,386.29,31.87,418.16,Credit Card
SO032097,YK-2026-032097,ST015,C03320,Store,2026-08-04,Pending,315.90,116.76,199.14,16.43,215.57,Debit Card
SO032098,YK-2026-032098,ST016,C04027,Store,2026-08-04,Completed,357.85,0.00,357.85,29.52,387.37,Yuktikara Rewards Card
SO032099,YK-2026-032099,ST016,C01682,Store,2026-08-04,Cancelled,372.85,110.55,262.30,21.64,283.94,Credit Card
SO032100,YK-2026-032100,ST017,C04294,Store,2026-08-04,Shipped,255.90,58.47,197.43,16.29,213.72,Credit Card
SO032101,YK-2026-032101,ST018,C02081,Store,2026-08-04,Completed,215.90,24.39,191.51,15.80,207.31,Debit Card
SO032102,YK-2026-032102,ST018,C01704,Store,2026-08-04,Completed,635.85,63.58,572.27,47.21,619.48,Credit Card
SO032103,YK-2026-032103,ST018,C01907,Store,2026-08-04,Completed,1069.85,351.96,717.89,59.23,777.12,Credit Card
SO032104,YK-2026-032104,ST018,C03406,Store,2026-08-04,Completed,748.75,167.30,581.45,47.97,629.42,Credit Card
SO032105,YK-2026-032105,ST900,C01056,Online,2026-08-04,Completed,93.95,0.00,93.95,7.75,101.70,Gift Card
SO032106,YK-2026-032106,ST900,C04550,Online,2026-08-04,Completed,61.95,0.00,61.95,5.11,67.06,Mobile Wallet
SO032107,YK-2026-032107,ST900,C03980,Online,2026-08-04,Completed,335.90,35.98,299.92,24.74,324.66,Mobile Wallet
SO032108,YK-2026-032108,ST900,C05906,Online,2026-08-04,Shipped,135.95,0.00,135.95,11.22,147.17,Gift Card
SO032109,YK-2026-032109,ST900,C04287,Online,2026-08-04,Completed,330.90,27.90,303.00,25.00,328.00,Yuktikara Rewards Card
SO032110,YK-2026-032110,ST900,C00021,Online,2026-08-04,Completed,93.95,18.79,75.16,6.20,81.36,Mobile Wallet
SO032111,YK-2026-032111,ST900,C03928,Online,2026-08-04,Completed,180.95,27.14,153.81,12.69,166.50,Gift Card
SO032112,YK-2026-032112,ST900,C03099,Online,2026-08-04,Completed,797.75,177.65,620.10,51.16,671.26,Credit Card
SO032113,YK-2026-032113,ST900,C01484,Online,2026-08-04,Completed,380.85,32.68,348.17,28.72,376.89,Credit Card
SO032114,YK-2026-032114,ST001,C00862,Store,2026-08-05,Completed,716.85,75.28,641.57,52.93,694.50,Debit Card
SO032115,YK-2026-032115,ST001,C04287,Store,2026-08-05,Completed,95.95,0.00,95.95,7.92,103.87,Credit Card
SO032116,YK-2026-032116,ST001,C00528,Store,2026-08-05,Pending,831.85,156.41,675.44,55.72,731.16,Credit Card
SO032117,YK-2026-032117,ST001,C00093,Store,2026-08-05,Cancelled,1042.70,145.69,897.01,74.00,971.01,Credit Card
SO032118,YK-2026-032118,ST001,C04524,Store,2026-08-05,Completed,242.90,43.58,199.32,16.44,215.76,Gift Card
SO032119,YK-2026-032119,ST002,C06030,Store,2026-08-05,Completed,500.85,0.00,500.85,41.32,542.17,Credit Card
SO032120,YK-2026-032120,ST002,C01590,Store,2026-08-05,Completed,52.95,13.24,39.71,3.28,42.99,Gift Card
SO032121,YK-2026-032121,ST002,C04959,Store,2026-08-05,Completed,278.95,0.00,278.95,23.01,301.96,Credit Card
SO032122,YK-2026-032122,ST003,C02727,Store,2026-08-05,Shipped,311.85,0.00,311.85,25.73,337.58,Yuktikara Rewards Card
SO032123,YK-2026-032123,ST004,C01638,Store,2026-08-05,Completed,51.95,12.99,38.96,3.21,42.17,Credit Card
SO032124,YK-2026-032124,ST004,C00930,Store,2026-08-05,Completed,813.70,65.17,748.53,61.75,810.28,Debit Card
SO032125,YK-2026-032125,ST005,C03893,Store,2026-08-05,Completed,189.95,37.99,151.96,12.54,164.50,Debit Card
SO032126,YK-2026-032126,ST006,C04073,Store,2026-08-05,Completed,82.95,12.44,70.51,5.82,76.33,Mobile Wallet
SO032127,YK-2026-032127,ST007,C03454,Store,2026-08-05,Cancelled,180.95,0.00,180.95,14.93,195.88,Debit Card
SO032128,YK-2026-032128,ST008,C02750,Store,2026-08-05,Completed,255.90,59.98,195.92,16.16,212.08,Gift Card
SO032129,YK-2026-032129,ST008,C04135,Store,2026-08-05,Completed,984.75,85.73,899.02,74.17,973.19,Debit Card
SO032130,YK-2026-032130,ST009,C05492,Store,2026-08-05,Completed,119.95,0.00,119.95,9.90,129.85,Debit Card
SO032131,YK-2026-032131,ST009,C06172,Store,2026-08-05,Completed,268.90,80.97,187.93,15.50,203.43,Credit Card
SO032132,YK-2026-032132,ST009,C05989,Store,2026-08-05,Shipped,476.95,0.00,476.95,39.35,516.30,Mobile Wallet
SO032133,YK-2026-032133,ST010,C05181,Store,2026-08-05,Completed,180.95,0.00,180.95,14.93,195.88,Debit Card
SO032134,YK-2026-032134,ST010,C05620,Store,2026-08-05,Completed,521.75,49.88,471.87,38.93,510.80,Debit Card
SO032135,YK-2026-032135,ST010,C02772,Store,2026-08-05,Cancelled,218.95,0.00,218.95,18.06,237.01,Mobile Wallet
SO032136,YK-2026-032136,ST011,C05488,Store,2026-08-05,Completed,242.90,32.68,210.22,17.34,227.56,Credit Card
SO032137,YK-2026-032137,ST011,C05977,Store,2026-08-05,Completed,685.85,0.00,685.85,56.58,742.43,Credit Card
SO032138,YK-2026-032138,ST011,C05432,Store,2026-08-05,Completed,190.95,38.19,152.76,12.60,165.36,Credit Card
SO032139,YK-2026-032139,ST011,C04206,Store,2026-08-05,Completed,131.95,19.79,112.16,9.25,121.41,Mobile Wallet
SO032140,YK-2026-032140,ST011,C04226,Store,2026-08-05,Completed,267.90,40.18,227.72,18.79,246.51,Credit Card
SO032141,YK-2026-032141,ST012,C00559,Store,2026-08-05,Completed,162.95,0.00,162.95,13.44,176.39,Gift Card
SO032142,YK-2026-032142,ST012,C05160,Store,2026-08-05,Completed,210.90,17.54,193.36,15.95,209.31,Debit Card
SO032143,YK-2026-032143,ST013,C04659,Store,2026-08-05,Completed,135.95,0.00,135.95,11.22,147.17,Debit Card
SO032144,YK-2026-032144,ST013,C06151,Store,2026-08-05,Completed,314.85,0.00,314.85,25.98,340.83,Credit Card
SO032145,YK-2026-032145,ST014,C02379,Store,2026-08-05,Completed,437.90,87.58,350.32,28.90,379.22,Debit Card
SO032146,YK-2026-032146,ST015,C01053,Store,2026-08-05,Completed,371.85,62.37,309.48,25.53,335.01,Credit Card
SO032147,YK-2026-032147,ST015,C05343,Store,2026-08-05,Completed,135.90,10.39,125.51,10.35,135.86,Credit Card
SO032148,YK-2026-032148,ST016,C04188,Store,2026-08-05,Completed,632.85,144.02,488.83,40.33,529.16,Gift Card
SO032149,YK-2026-032149,ST016,C05146,Store,2026-08-05,Pending,484.85,87.73,397.12,32.76,429.88,Credit Card
SO032150,YK-2026-032150,ST016,C03969,Store,2026-08-05,Completed,941.75,33.58,908.17,74.92,983.09,Credit Card
SO032151,YK-2026-032151,ST017,C06134,Store,2026-08-05,Completed,447.85,99.32,348.53,28.75,377.28,Mobile Wallet
SO032152,YK-2026-032152,ST018,C01238,Store,2026-08-05,Shipped,131.95,0.00,131.95,10.89,142.84,Debit Card
SO032153,YK-2026-032153,ST900,C00672,Online,2026-08-05,Completed,383.85,32.39,351.46,29.00,380.46,Yuktikara Rewards Card
SO032154,YK-2026-032154,ST900,C01552,Online,2026-08-05,Completed,334.90,48.19,286.71,23.65,310.36,Credit Card
SO032155,YK-2026-032155,ST900,C06064,Online,2026-08-05,Completed,675.80,108.23,567.57,46.82,614.39,Credit Card
SO032156,YK-2026-032156,ST900,C02282,Online,2026-08-05,Completed,190.95,0.00,190.95,15.75,206.70,Credit Card
SO032157,YK-2026-032157,ST900,C02256,Online,2026-08-05,Completed,815.85,0.00,815.85,67.31,883.16,Debit Card
SO032158,YK-2026-032158,ST001,C01223,Store,2026-08-06,Cancelled,61.95,12.39,49.56,4.09,53.65,Mobile Wallet
SO032159,YK-2026-032159,ST002,C06053,Store,2026-08-06,Completed,240.90,41.58,199.32,16.44,215.76,Gift Card
SO032160,YK-2026-032160,ST002,C01980,Store,2026-08-06,Completed,361.90,0.00,361.90,29.86,391.76,Mobile Wallet
SO032161,YK-2026-032161,ST002,C04463,Store,2026-08-06,Completed,978.85,320.00,658.85,54.36,713.21,Yuktikara Rewards Card
SO032162,YK-2026-032162,ST002,C04599,Store,2026-08-06,Completed,220.95,0.00,220.95,18.23,239.18,Credit Card
SO032163,YK-2026-032163,ST002,C06166,Store,2026-08-06,Shipped,325.90,55.53,270.37,22.31,292.68,Credit Card
SO032164,YK-2026-032164,ST004,C02018,Store,2026-08-06,Shipped,445.85,0.00,445.85,36.78,482.63,Credit Card
SO032165,YK-2026-032165,ST004,C02526,Store,2026-08-06,Completed,405.90,0.00,405.90,33.49,439.39,Credit Card
SO032166,YK-2026-032166,ST005,C03947,Store,2026-08-06,Shipped,647.85,17.60,630.25,52.00,682.25,Yuktikara Rewards Card
SO032167,YK-2026-032167,ST005,C04594,Store,2026-08-06,Completed,250.95,62.74,188.21,15.53,203.74,Credit Card
SO032168,YK-2026-032168,ST006,C02439,Store,2026-08-06,Completed,218.90,60.37,158.53,13.08,171.61,Debit Card
SO032169,YK-2026-032169,ST006,C03083,Store,2026-08-06,Completed,972.75,159.32,813.43,67.11,880.54,Yuktikara Rewards Card
SO032170,YK-2026-032170,ST007,C04692,Store,2026-08-06,Shipped,271.95,0.00,271.95,22.44,294.39,Gift Card
SO032171,YK-2026-032171,ST008,C04747,Store,2026-08-06,Completed,284.90,0.00,284.90,23.50,308.40,Yuktikara Rewards Card
SO032172,YK-2026-032172,ST008,C04087,Store,2026-08-06,Completed,93.95,0.00,93.95,7.75,101.70,Credit Card
SO032173,YK-2026-032173,ST009,C02856,Store,2026-08-06,Completed,263.90,0.00,263.90,21.77,285.67,Debit Card
SO032174,YK-2026-032174,ST009,C01910,Store,2026-08-06,Completed,372.90,116.17,256.73,21.18,277.91,Debit Card
SO032175,YK-2026-032175,ST010,C02871,Store,2026-08-06,Completed,411.90,0.00,411.90,33.98,445.88,Credit Card
SO032176,YK-2026-032176,ST010,C04517,Store,2026-08-06,Completed,248.90,0.00,248.90,20.53,269.43,Credit Card
SO032177,YK-2026-032177,ST011,C01600,Store,2026-08-06,Completed,640.85,50.99,589.86,48.66,638.52,Yuktikara Rewards Card
SO032178,YK-2026-032178,ST011,C05634,Store,2026-08-06,Cancelled,312.90,0.00,312.90,25.81,338.71,Credit Card
SO032179,YK-2026-032179,ST012,C00746,Store,2026-08-06,Shipped,190.95,0.00,190.95,15.75,206.70,Gift Card
SO032180,YK-2026-032180,ST012,C00466,Store,2026-08-06,Completed,639.90,127.98,511.92,42.23,554.15,Debit Card
SO032181,YK-2026-032181,ST014,C05608,Store,2026-08-06,Pending,416.85,41.68,375.17,30.95,406.12,Mobile Wallet
SO032182,YK-2026-032182,ST014,C00284,Store,2026-08-06,Completed,187.90,0.00,187.90,15.50,203.40,Yuktikara Rewards Card
SO032183,YK-2026-032183,ST015,C01077,Store,2026-08-06,Completed,101.90,7.99,93.91,7.75,101.66,Credit Card
SO032184,YK-2026-032184,ST015,C00435,Store,2026-08-06,Completed,305.90,22.49,283.41,23.38,306.79,Debit Card
SO032185,YK-2026-032185,ST015,C02402,Store,2026-08-06,Cancelled,121.95,0.00,121.95,10.06,132.01,Yuktikara Rewards Card
SO032186,YK-2026-032186,ST016,C03135,Store,2026-08-06,Pending,327.85,37.98,289.87,23.91,313.78,Credit Card
SO032187,YK-2026-032187,ST016,C04674,Store,2026-08-06,Pending,408.85,105.86,302.99,25.00,327.99,Debit Card
SO032188,YK-2026-032188,ST017,C02410,Store,2026-08-06,Completed,659.85,263.94,395.91,32.66,428.57,Mobile Wallet
SO032189,YK-2026-032189,ST018,C02616,Store,2026-08-06,Completed,256.90,23.49,233.41,19.26,252.67,Debit Card
SO032190,YK-2026-032190,ST018,C03008,Store,2026-08-06,Completed,640.75,137.35,503.40,41.53,544.93,Credit Card
SO032191,YK-2026-032191,ST018,C01546,Store,2026-08-06,Completed,328.85,43.73,285.12,23.52,308.64,Credit Card
SO032192,YK-2026-032192,ST018,C04626,Store,2026-08-06,Completed,162.95,0.00,162.95,13.44,176.39,Mobile Wallet
SO032193,YK-2026-032193,ST900,C01305,Online,2026-08-06,Completed,93.95,23.49,70.46,5.81,76.27,Credit Card
SO032194,YK-2026-032194,ST900,C02277,Online,2026-08-06,Pending,482.85,111.92,370.93,30.60,401.53,Credit Card
SO032195,YK-2026-032195,ST900,C02042,Online,2026-08-06,Completed,243.90,60.98,182.92,15.09,198.01,Credit Card
SO032196,YK-2026-032196,ST900,C02868,Online,2026-08-06,Completed,61.95,18.58,43.37,3.58,46.95,Yuktikara Rewards Card
SO032197,YK-2026-032197,ST900,C05289,Online,2026-08-06,Shipped,525.75,12.24,513.51,42.36,555.87,Mobile Wallet
SO032198,YK-2026-032198,ST900,C00411,Online,2026-08-06,Completed,741.85,206.65,535.20,44.15,579.35,Credit Card
SO032199,YK-2026-032199,ST900,C05221,Online,2026-08-06,Completed,180.95,0.00,180.95,14.93,195.88,Credit Card
SO032200,YK-2026-032200,ST900,C02459,Online,2026-08-06,Completed,131.95,0.00,131.95,10.89,142.84,Gift Card
SO032201,YK-2026-032201,ST900,C03438,Online,2026-08-06,Completed,457.90,114.48,343.42,28.33,371.75,Debit Card
SO032202,YK-2026-032202,ST900,C03909,Online,2026-08-06,Completed,700.80,47.38,653.42,53.91,707.33,Mobile Wallet
SO032203,YK-2026-032203,ST900,C01517,Online,2026-08-06,Completed,657.70,35.38,622.32,51.34,673.66,Yuktikara Rewards Card
SO032204,YK-2026-032204,ST001,C05157,Store,2026-08-07,Completed,278.95,55.79,223.16,18.41,241.57,Credit Card
SO032205,YK-2026-032205,ST001,C03610,Store,2026-08-07,Completed,278.95,0.00,278.95,23.01,301.96,Gift Card
SO032206,YK-2026-032206,ST001,C05826,Store,2026-08-07,Completed,215.95,86.38,129.57,10.69,140.26,Mobile Wallet
SO032207,YK-2026-032207,ST001,C03220,Store,2026-08-07,Completed,265.90,53.18,212.72,17.55,230.27,Debit Card
SO032208,YK-2026-032208,ST002,C02911,Store,2026-08-07,Completed,359.90,0.00,359.90,29.69,389.59,Yuktikara Rewards Card
SO032209,YK-2026-032209,ST002,C05314,Store,2026-08-07,Pending,417.90,41.84,376.06,31.02,407.08,Mobile Wallet
SO032210,YK-2026-032210,ST003,C01862,Store,2026-08-07,Completed,404.90,70.38,334.52,27.60,362.12,Mobile Wallet
SO032211,YK-2026-032211,ST003,C03318,Store,2026-08-07,Completed,119.95,0.00,119.95,9.90,129.85,Credit Card
SO032212,YK-2026-032212,ST003,C05318,Store,2026-08-07,Completed,51.95,20.78,31.17,2.57,33.74,Gift Card
SO032213,YK-2026-032213,ST004,C03093,Store,2026-08-07,Pending,115.95,0.00,115.95,9.57,125.52,Gift Card
SO032214,YK-2026-032214,ST004,C00374,Store,2026-08-07,Completed,333.85,24.74,309.11,25.50,334.61,Yuktikara Rewards Card
SO032215,YK-2026-032215,ST004,C01463,Store,2026-08-07,Completed,284.85,19.94,264.91,21.86,286.77,Credit Card
SO032216,YK-2026-032216,ST004,C00070,Store,2026-08-07,Completed,273.90,0.00,273.90,22.60,296.50,Credit Card
SO032217,YK-2026-032217,ST005,C02684,Store,2026-08-07,Completed,932.70,123.01,809.69,66.80,876.49,Mobile Wallet
SO032218,YK-2026-032218,ST005,C05394,Store,2026-08-07,Completed,325.90,0.00,325.90,26.89,352.79,Yuktikara Rewards Card
SO032219,YK-2026-032219,ST006,C05984,Store,2026-08-07,Completed,1244.75,468.91,775.84,64.01,839.85,Credit Card
SO032220,YK-2026-032220,ST006,C04064,Store,2026-08-07,Pending,135.95,0.00,135.95,11.22,147.17,Yuktikara Rewards Card
SO032221,YK-2026-032221,ST006,C02623,Store,2026-08-07,Completed,271.95,40.79,231.16,19.07,250.23,Debit Card
SO032222,YK-2026-032222,ST006,C01850,Store,2026-08-07,Completed,51.95,12.99,38.96,3.21,42.17,Credit Card
SO032223,YK-2026-032223,ST007,C02812,Store,2026-08-07,Completed,278.95,69.74,209.21,17.26,226.47,Credit Card
SO032224,YK-2026-032224,ST007,C00629,Store,2026-08-07,Completed,122.95,18.44,104.51,8.62,113.13,Gift Card
SO032225,YK-2026-032225,ST008,C02301,Store,2026-08-07,Completed,192.95,0.00,192.95,15.92,208.87,Credit Card
SO032226,YK-2026-032226,ST009,C02080,Store,2026-08-07,Completed,219.95,0.00,219.95,18.15,238.10,Credit Card
SO032227,YK-2026-032227,ST009,C03620,Store,2026-08-07,Completed,1473.70,135.98,1337.72,110.36,1448.08,Debit Card
SO032228,YK-2026-032228,ST009,C02892,Store,2026-08-07,Completed,514.85,0.00,514.85,42.48,557.33,Debit Card
SO032229,YK-2026-032229,ST010,C05197,Store,2026-08-07,Completed,116.95,17.54,99.41,8.20,107.61,Yuktikara Rewards Card
SO032230,YK-2026-032230,ST011,C01238,Store,2026-08-07,Completed,1089.85,143.08,946.77,78.11,1024.88,Gift Card
SO032231,YK-2026-032231,ST011,C05218,Store,2026-08-07,Completed,271.90,54.38,217.52,17.95,235.47,Credit Card
SO032232,YK-2026-032232,ST011,C02824,Store,2026-08-07,Completed,350.90,77.18,273.72,22.58,296.30,Yuktikara Rewards Card
SO032233,YK-2026-032233,ST011,C04430,Store,2026-08-07,Cancelled,730.80,88.77,642.03,52.97,695.00,Credit Card
SO032234,YK-2026-032234,ST011,C01589,Store,2026-08-07,Completed,624.75,0.00,624.75,51.54,676.29,Credit Card
SO032235,YK-2026-032235,ST011,C00769,Store,2026-08-07,Shipped,220.95,0.00,220.95,18.23,239.18,Debit Card
SO032236,YK-2026-032236,ST012,C00514,Store,2026-08-07,Completed,95.95,28.78,67.17,5.54,72.71,Credit Card
SO032237,YK-2026-032237,ST012,C01591,Store,2026-08-07,Completed,438.85,33.14,405.71,33.47,439.18,Debit Card
SO032238,YK-2026-032238,ST012,C00648,Store,2026-08-07,Completed,337.90,0.00,337.90,27.88,365.78,Debit Card
SO032239,YK-2026-032239,ST013,C02742,Store,2026-08-07,Completed,343.80,0.00,343.80,28.36,372.16,Mobile Wallet
SO032240,YK-2026-032240,ST013,C02995,Store,2026-08-07,Completed,192.95,0.00,192.95,15.92,208.87,Debit Card
SO032241,YK-2026-032241,ST014,C00178,Store,2026-08-07,Pending,214.85,21.79,193.06,15.93,208.99,Debit Card
SO032242,YK-2026-032242,ST014,C05966,Store,2026-08-07,Completed,436.90,41.24,395.66,32.64,428.30,Credit Card
SO032243,YK-2026-032243,ST015,C00310,Store,2026-08-07,Pending,159.95,47.98,111.97,9.24,121.21,Credit Card
SO032244,YK-2026-032244,ST015,C04575,Store,2026-08-07,Completed,321.85,34.78,287.07,23.68,310.75,Mobile Wallet
SO032245,YK-2026-032245,ST015,C02880,Store,2026-08-07,Completed,327.90,131.16,196.74,16.23,212.97,Credit Card
SO032246,YK-2026-032246,ST015,C03823,Store,2026-08-07,Completed,73.95,0.00,73.95,6.10,80.05,Credit Card
SO032247,YK-2026-032247,ST016,C04423,Store,2026-08-07,Completed,278.95,0.00,278.95,23.01,301.96,Credit Card
SO032248,YK-2026-032248,ST016,C05387,Store,2026-08-07,Cancelled,116.95,29.24,87.71,7.24,94.95,Yuktikara Rewards Card
SO032249,YK-2026-032249,ST016,C03493,Store,2026-08-07,Completed,481.90,0.00,481.90,39.76,521.66,Credit Card
SO032250,YK-2026-032250,ST017,C05600,Store,2026-08-07,Completed,121.95,0.00,121.95,10.06,132.01,Debit Card
SO032251,YK-2026-032251,ST017,C02210,Store,2026-08-07,Completed,157.90,11.09,146.81,12.11,158.92,Credit Card
SO032252,YK-2026-032252,ST017,C02935,Store,2026-08-07,Completed,199.85,65.85,134.00,11.06,145.06,Credit Card
SO032253,YK-2026-032253,ST017,C01986,Store,2026-08-07,Shipped,621.75,54.12,567.63,46.83,614.46,Debit Card
SO032254,YK-2026-032254,ST018,C04286,Store,2026-08-07,Completed,180.95,0.00,180.95,14.93,195.88,Mobile Wallet
