BalanceID,StoreID,VariantID,ProductID,BalanceMonth,OpeningQty,ReceivedQty,SoldQty,ReturnedQty,AdjustedQty,ClosingQty,DaysOutOfStock,DaysBelowShelfMin
ST014-V00428-202512,ST014,V00428,P0019,2025-12-01,4,0,0,0,0,4,0,0
ST014-V00428-202601,ST014,V00428,P0019,2026-01-01,4,0,1,0,0,3,0,0
ST014-V00428-202602,ST014,V00428,P0019,2026-02-01,3,1,0,0,0,4,0,0
ST014-V00428-202603,ST014,V00428,P0019,2026-03-01,4,0,0,0,0,4,0,0
ST014-V00428-202604,ST014,V00428,P0019,2026-04-01,4,0,1,0,0,3,0,0
ST014-V00428-202605,ST014,V00428,P0019,2026-05-01,3,1,0,0,0,4,0,0
ST014-V00428-202606,ST014,V00428,P0019,2026-06-01,4,0,0,0,0,4,0,0
ST014-V00428-202607,ST014,V00428,P0019,2026-07-01,4,0,0,0,0,4,0,0
ST014-V00428-202608,ST014,V00428,P0019,2026-08-01,4,0,0,0,0,4,0,0
ST014-V00429-202501,ST014,V00429,P0019,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00429-202502,ST014,V00429,P0019,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00429-202503,ST014,V00429,P0019,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00429-202504,ST014,V00429,P0019,2025-04-01,2,0,0,0,0,2,0,0
ST014-V00429-202505,ST014,V00429,P0019,2025-05-01,2,0,0,0,0,2,0,0
ST014-V00429-202506,ST014,V00429,P0019,2025-06-01,2,0,0,0,0,2,0,0
ST014-V00429-202507,ST014,V00429,P0019,2025-07-01,2,0,0,0,0,2,0,0
ST014-V00429-202508,ST014,V00429,P0019,2025-08-01,2,0,0,0,0,2,0,0
ST014-V00429-202509,ST014,V00429,P0019,2025-09-01,2,0,0,0,0,2,0,0
ST014-V00429-202510,ST014,V00429,P0019,2025-10-01,2,1,2,1,0,2,4,4
ST014-V00429-202511,ST014,V00429,P0019,2025-11-01,2,2,0,0,0,4,0,0
ST014-V00429-202512,ST014,V00429,P0019,2025-12-01,4,0,1,0,0,3,0,0
ST014-V00429-202601,ST014,V00429,P0019,2026-01-01,3,0,0,0,0,3,0,0
ST014-V00429-202602,ST014,V00429,P0019,2026-02-01,3,0,0,0,0,3,0,0
ST014-V00429-202603,ST014,V00429,P0019,2026-03-01,3,0,0,0,0,3,0,0
ST014-V00429-202604,ST014,V00429,P0019,2026-04-01,3,0,0,0,0,3,0,0
ST014-V00429-202605,ST014,V00429,P0019,2026-05-01,3,0,0,0,0,3,0,0
ST014-V00429-202606,ST014,V00429,P0019,2026-06-01,3,0,1,0,0,2,0,0
ST014-V00429-202607,ST014,V00429,P0019,2026-07-01,2,1,0,0,0,3,0,0
ST014-V00429-202608,ST014,V00429,P0019,2026-08-01,3,0,0,0,0,3,0,0
ST014-V00430-202501,ST014,V00430,P0019,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00430-202502,ST014,V00430,P0019,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00430-202503,ST014,V00430,P0019,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00430-202504,ST014,V00430,P0019,2025-04-01,2,0,0,0,0,2,0,0
ST014-V00430-202505,ST014,V00430,P0019,2025-05-01,2,0,0,0,0,2,0,0
ST014-V00430-202506,ST014,V00430,P0019,2025-06-01,2,2,2,0,0,2,8,8
ST014-V00430-202507,ST014,V00430,P0019,2025-07-01,2,2,0,0,0,4,0,0
ST014-V00430-202508,ST014,V00430,P0019,2025-08-01,4,0,0,0,0,4,0,0
ST014-V00430-202509,ST014,V00430,P0019,2025-09-01,4,0,0,0,0,4,0,0
ST014-V00430-202510,ST014,V00430,P0019,2025-10-01,4,0,0,0,0,4,0,0
ST014-V00430-202511,ST014,V00430,P0019,2025-11-01,4,0,2,1,0,3,0,0
ST014-V00430-202512,ST014,V00430,P0019,2025-12-01,3,1,0,0,0,4,0,0
ST014-V00430-202601,ST014,V00430,P0019,2026-01-01,4,0,0,0,0,4,0,0
ST014-V00430-202602,ST014,V00430,P0019,2026-02-01,4,0,0,0,0,4,0,0
ST014-V00430-202603,ST014,V00430,P0019,2026-03-01,4,0,0,0,0,4,0,0
ST014-V00430-202604,ST014,V00430,P0019,2026-04-01,4,0,0,0,0,4,0,0
ST014-V00430-202605,ST014,V00430,P0019,2026-05-01,4,0,0,0,0,4,0,0
ST014-V00430-202606,ST014,V00430,P0019,2026-06-01,4,0,0,0,0,4,0,0
ST014-V00430-202607,ST014,V00430,P0019,2026-07-01,4,0,0,0,0,4,0,0
ST014-V00430-202608,ST014,V00430,P0019,2026-08-01,4,0,0,0,0,4,0,0
ST014-V00432-202501,ST014,V00432,P0019,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00432-202502,ST014,V00432,P0019,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00432-202503,ST014,V00432,P0019,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00432-202504,ST014,V00432,P0019,2025-04-01,2,0,0,0,0,2,0,0
ST014-V00432-202505,ST014,V00432,P0019,2025-05-01,2,1,1,0,0,2,0,0
ST014-V00432-202506,ST014,V00432,P0019,2025-06-01,2,1,0,0,0,3,0,0
ST014-V00432-202507,ST014,V00432,P0019,2025-07-01,3,0,0,0,0,3,0,0
ST014-V00432-202508,ST014,V00432,P0019,2025-08-01,3,0,0,0,0,3,0,0
ST014-V00432-202509,ST014,V00432,P0019,2025-09-01,3,0,0,0,0,3,0,0
ST014-V00432-202510,ST014,V00432,P0019,2025-10-01,3,0,0,0,0,3,0,0
ST014-V00432-202511,ST014,V00432,P0019,2025-11-01,3,0,0,0,0,3,0,0
ST014-V00432-202512,ST014,V00432,P0019,2025-12-01,3,0,0,0,0,3,0,0
ST014-V00432-202601,ST014,V00432,P0019,2026-01-01,3,0,0,0,0,3,0,0
ST014-V00432-202602,ST014,V00432,P0019,2026-02-01,3,0,0,0,0,3,0,0
ST014-V00432-202603,ST014,V00432,P0019,2026-03-01,3,0,0,0,0,3,0,0
ST014-V00432-202604,ST014,V00432,P0019,2026-04-01,3,0,0,0,0,3,0,0
ST014-V00432-202605,ST014,V00432,P0019,2026-05-01,3,0,0,0,0,3,0,0
ST014-V00432-202606,ST014,V00432,P0019,2026-06-01,3,0,0,0,0,3,0,0
ST014-V00432-202607,ST014,V00432,P0019,2026-07-01,3,0,0,0,0,3,0,0
ST014-V00432-202608,ST014,V00432,P0019,2026-08-01,3,0,0,0,0,3,0,0
ST014-V00433-202501,ST014,V00433,P0019,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00433-202502,ST014,V00433,P0019,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00433-202503,ST014,V00433,P0019,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00433-202504,ST014,V00433,P0019,2025-04-01,2,0,0,0,0,2,0,0
ST014-V00433-202505,ST014,V00433,P0019,2025-05-01,2,0,0,0,0,2,0,0
ST014-V00433-202506,ST014,V00433,P0019,2025-06-01,2,0,0,0,0,2,0,0
ST014-V00433-202507,ST014,V00433,P0019,2025-07-01,2,0,0,0,0,2,0,0
ST014-V00433-202508,ST014,V00433,P0019,2025-08-01,2,0,0,0,0,2,0,0
ST014-V00433-202509,ST014,V00433,P0019,2025-09-01,2,0,0,0,0,2,0,0
ST014-V00433-202510,ST014,V00433,P0019,2025-10-01,2,2,2,0,0,2,11,11
ST014-V00433-202511,ST014,V00433,P0019,2025-11-01,2,2,0,0,0,4,0,0
ST014-V00433-202512,ST014,V00433,P0019,2025-12-01,4,0,0,0,-2,2,0,0
ST014-V00433-202601,ST014,V00433,P0019,2026-01-01,2,0,0,0,0,2,0,0
ST014-V00433-202602,ST014,V00433,P0019,2026-02-01,2,2,0,0,0,4,0,0
ST014-V00433-202603,ST014,V00433,P0019,2026-03-01,4,0,0,0,0,4,0,0
ST014-V00433-202604,ST014,V00433,P0019,2026-04-01,4,0,0,0,0,4,0,0
ST014-V00433-202605,ST014,V00433,P0019,2026-05-01,4,0,0,0,0,4,0,0
ST014-V00433-202606,ST014,V00433,P0019,2026-06-01,4,0,0,0,0,4,0,0
ST014-V00433-202607,ST014,V00433,P0019,2026-07-01,4,0,2,0,0,2,0,0
ST014-V00433-202608,ST014,V00433,P0019,2026-08-01,2,2,0,0,0,4,0,0
ST014-V00434-202501,ST014,V00434,P0019,2025-01-01,2,0,0,0,-1,1,0,0
ST014-V00434-202502,ST014,V00434,P0019,2025-02-01,1,1,0,0,0,2,0,0
ST014-V00434-202503,ST014,V00434,P0019,2025-03-01,2,1,0,0,0,3,0,0
ST014-V00434-202504,ST014,V00434,P0019,2025-04-01,3,0,0,0,0,3,0,0
ST014-V00434-202505,ST014,V00434,P0019,2025-05-01,3,0,0,0,0,3,0,0
ST014-V00434-202506,ST014,V00434,P0019,2025-06-01,3,0,0,0,0,3,0,0
ST014-V00434-202507,ST014,V00434,P0019,2025-07-01,3,0,0,0,-1,2,0,0
ST014-V00434-202508,ST014,V00434,P0019,2025-08-01,2,0,0,0,0,2,0,0
ST014-V00434-202509,ST014,V00434,P0019,2025-09-01,2,1,0,0,0,3,0,0
ST014-V00434-202510,ST014,V00434,P0019,2025-10-01,3,0,0,0,0,3,0,0
ST014-V00434-202511,ST014,V00434,P0019,2025-11-01,3,0,0,0,0,3,0,0
ST014-V00434-202512,ST014,V00434,P0019,2025-12-01,3,0,0,0,0,3,0,0
ST014-V00434-202601,ST014,V00434,P0019,2026-01-01,3,0,0,0,0,3,0,0
ST014-V00434-202602,ST014,V00434,P0019,2026-02-01,3,0,0,0,0,3,0,0
ST014-V00434-202603,ST014,V00434,P0019,2026-03-01,3,0,0,0,0,3,0,0
ST014-V00434-202604,ST014,V00434,P0019,2026-04-01,3,0,0,0,0,3,0,0
ST014-V00434-202605,ST014,V00434,P0019,2026-05-01,3,0,0,0,0,3,0,0
ST014-V00434-202606,ST014,V00434,P0019,2026-06-01,3,0,0,0,-1,2,0,0
ST014-V00434-202607,ST014,V00434,P0019,2026-07-01,2,0,0,0,0,2,0,0
ST014-V00434-202608,ST014,V00434,P0019,2026-08-01,2,2,1,0,0,3,0,0
ST014-V00435-202501,ST014,V00435,P0019,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00435-202502,ST014,V00435,P0019,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00435-202503,ST014,V00435,P0019,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00435-202504,ST014,V00435,P0019,2025-04-01,2,0,0,0,-2,0,1,1
ST014-V00435-202505,ST014,V00435,P0019,2025-05-01,0,2,0,0,0,2,6,6
ST014-V00435-202506,ST014,V00435,P0019,2025-06-01,2,2,0,0,0,4,0,0
ST014-V00435-202507,ST014,V00435,P0019,2025-07-01,4,0,0,0,0,4,0,0
ST014-V00435-202508,ST014,V00435,P0019,2025-08-01,4,0,0,0,0,4,0,0
ST014-V00435-202509,ST014,V00435,P0019,2025-09-01,4,0,0,0,0,4,0,0
ST014-V00435-202510,ST014,V00435,P0019,2025-10-01,4,0,1,0,0,3,0,0
ST014-V00435-202511,ST014,V00435,P0019,2025-11-01,3,1,0,0,0,4,0,0
ST014-V00435-202512,ST014,V00435,P0019,2025-12-01,4,0,0,0,0,4,0,0
ST014-V00435-202601,ST014,V00435,P0019,2026-01-01,4,0,0,0,0,4,0,0
ST014-V00435-202602,ST014,V00435,P0019,2026-02-01,4,0,0,0,0,4,0,0
ST014-V00435-202603,ST014,V00435,P0019,2026-03-01,4,0,0,0,-1,3,0,0
ST014-V00435-202604,ST014,V00435,P0019,2026-04-01,3,0,0,0,0,3,0,0
ST014-V00435-202605,ST014,V00435,P0019,2026-05-01,3,1,0,0,0,4,0,0
ST014-V00435-202606,ST014,V00435,P0019,2026-06-01,4,0,0,0,-1,3,0,0
ST014-V00435-202607,ST014,V00435,P0019,2026-07-01,3,1,0,0,0,4,0,0
ST014-V00435-202608,ST014,V00435,P0019,2026-08-01,4,0,0,0,0,4,0,0
ST014-V00436-202501,ST014,V00436,P0019,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00436-202502,ST014,V00436,P0019,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00436-202503,ST014,V00436,P0019,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00436-202504,ST014,V00436,P0019,2025-04-01,2,1,1,0,0,2,0,0
ST014-V00436-202505,ST014,V00436,P0019,2025-05-01,2,1,0,0,0,3,0,0
ST014-V00436-202506,ST014,V00436,P0019,2025-06-01,3,0,0,0,-1,2,0,0
ST014-V00436-202507,ST014,V00436,P0019,2025-07-01,2,1,0,0,0,3,0,0
ST014-V00436-202508,ST014,V00436,P0019,2025-08-01,3,0,0,0,0,3,0,0
ST014-V00436-202509,ST014,V00436,P0019,2025-09-01,3,0,0,0,0,3,0,0
ST014-V00436-202510,ST014,V00436,P0019,2025-10-01,3,0,0,0,0,3,0,0
ST014-V00436-202511,ST014,V00436,P0019,2025-11-01,3,0,0,0,-1,2,0,0
ST014-V00436-202512,ST014,V00436,P0019,2025-12-01,2,1,0,0,0,3,0,0
ST014-V00436-202601,ST014,V00436,P0019,2026-01-01,3,0,0,0,0,3,0,0
ST014-V00436-202602,ST014,V00436,P0019,2026-02-01,3,0,0,0,0,3,0,0
ST014-V00436-202603,ST014,V00436,P0019,2026-03-01,3,0,0,0,0,3,0,0
ST014-V00436-202604,ST014,V00436,P0019,2026-04-01,3,1,2,0,0,2,0,0
ST014-V00436-202605,ST014,V00436,P0019,2026-05-01,2,2,0,0,0,4,0,0
ST014-V00436-202606,ST014,V00436,P0019,2026-06-01,4,0,0,0,0,4,0,0
ST014-V00436-202607,ST014,V00436,P0019,2026-07-01,4,0,0,0,0,4,0,0
ST014-V00436-202608,ST014,V00436,P0019,2026-08-01,4,0,0,0,0,4,0,0
ST014-V00437-202501,ST014,V00437,P0019,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00437-202502,ST014,V00437,P0019,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00437-202503,ST014,V00437,P0019,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00437-202504,ST014,V00437,P0019,2025-04-01,2,0,0,0,0,2,0,0
ST014-V00437-202505,ST014,V00437,P0019,2025-05-01,2,0,0,0,0,2,0,0
ST014-V00437-202506,ST014,V00437,P0019,2025-06-01,2,0,0,0,0,2,0,0
ST014-V00437-202507,ST014,V00437,P0019,2025-07-01,2,0,0,0,0,2,0,0
ST014-V00437-202508,ST014,V00437,P0019,2025-08-01,2,0,0,0,0,2,0,0
ST014-V00437-202509,ST014,V00437,P0019,2025-09-01,2,1,1,0,0,2,0,0
ST014-V00437-202510,ST014,V00437,P0019,2025-10-01,2,1,0,0,0,3,0,0
ST014-V00437-202511,ST014,V00437,P0019,2025-11-01,3,0,1,0,0,2,0,0
ST014-V00437-202512,ST014,V00437,P0019,2025-12-01,2,0,0,0,0,2,0,0
ST014-V00437-202601,ST014,V00437,P0019,2026-01-01,2,1,0,0,0,3,0,0
ST014-V00437-202602,ST014,V00437,P0019,2026-02-01,3,0,0,0,0,3,0,0
ST014-V00437-202603,ST014,V00437,P0019,2026-03-01,3,0,0,0,0,3,0,0
ST014-V00437-202604,ST014,V00437,P0019,2026-04-01,3,0,0,0,0,3,0,0
ST014-V00437-202605,ST014,V00437,P0019,2026-05-01,3,0,0,0,0,3,0,0
ST014-V00437-202606,ST014,V00437,P0019,2026-06-01,3,0,0,0,-2,1,0,0
ST014-V00437-202607,ST014,V00437,P0019,2026-07-01,1,3,1,0,0,3,0,0
ST014-V00437-202608,ST014,V00437,P0019,2026-08-01,3,1,0,0,0,4,0,0
ST014-V00438-202501,ST014,V00438,P0019,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00438-202502,ST014,V00438,P0019,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00438-202503,ST014,V00438,P0019,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00438-202504,ST014,V00438,P0019,2025-04-01,2,0,0,0,0,2,0,0
ST014-V00438-202505,ST014,V00438,P0019,2025-05-01,2,0,0,0,0,2,0,0
ST014-V00438-202506,ST014,V00438,P0019,2025-06-01,2,0,0,0,-1,1,0,0
ST014-V00438-202507,ST014,V00438,P0019,2025-07-01,1,2,0,0,0,3,0,0
ST014-V00438-202508,ST014,V00438,P0019,2025-08-01,3,0,0,0,0,3,0,0
ST014-V00438-202509,ST014,V00438,P0019,2025-09-01,3,0,0,0,0,3,0,0
ST014-V00438-202510,ST014,V00438,P0019,2025-10-01,3,0,0,0,0,3,0,0
ST014-V00438-202511,ST014,V00438,P0019,2025-11-01,3,0,0,0,0,3,0,0
ST014-V00438-202512,ST014,V00438,P0019,2025-12-01,3,0,0,0,0,3,0,0
ST014-V00438-202601,ST014,V00438,P0019,2026-01-01,3,0,0,0,0,3,0,0
ST014-V00438-202602,ST014,V00438,P0019,2026-02-01,3,0,0,0,0,3,0,0
ST014-V00438-202603,ST014,V00438,P0019,2026-03-01,3,0,0,0,0,3,0,0
ST014-V00438-202604,ST014,V00438,P0019,2026-04-01,3,0,1,0,0,2,0,0
ST014-V00438-202605,ST014,V00438,P0019,2026-05-01,2,1,0,0,0,3,0,0
ST014-V00438-202606,ST014,V00438,P0019,2026-06-01,3,0,1,0,0,2,0,0
ST014-V00438-202607,ST014,V00438,P0019,2026-07-01,2,1,0,0,0,3,0,0
ST014-V00438-202608,ST014,V00438,P0019,2026-08-01,3,0,0,0,-2,1,0,0
ST014-V00439-202501,ST014,V00439,P0020,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00439-202502,ST014,V00439,P0020,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00439-202503,ST014,V00439,P0020,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00439-202504,ST014,V00439,P0020,2025-04-01,2,0,0,0,0,2,0,0
ST014-V00439-202505,ST014,V00439,P0020,2025-05-01,2,0,0,0,0,2,0,0
ST014-V00439-202506,ST014,V00439,P0020,2025-06-01,2,0,0,0,0,2,0,0
ST014-V00439-202507,ST014,V00439,P0020,2025-07-01,2,0,0,0,0,2,0,0
ST014-V00439-202508,ST014,V00439,P0020,2025-08-01,2,0,0,0,0,2,0,0
ST014-V00439-202509,ST014,V00439,P0020,2025-09-01,2,0,0,0,-1,1,0,0
ST014-V00439-202510,ST014,V00439,P0020,2025-10-01,1,1,0,0,0,2,0,0
ST014-V00439-202511,ST014,V00439,P0020,2025-11-01,2,1,0,0,0,3,0,0
ST014-V00439-202512,ST014,V00439,P0020,2025-12-01,3,0,0,0,0,3,0,0
ST014-V00439-202601,ST014,V00439,P0020,2026-01-01,3,0,0,0,0,3,0,0
ST014-V00439-202602,ST014,V00439,P0020,2026-02-01,3,0,1,0,0,2,0,0
ST014-V00439-202603,ST014,V00439,P0020,2026-03-01,2,0,0,0,0,2,0,0
ST014-V00439-202604,ST014,V00439,P0020,2026-04-01,2,1,0,0,0,3,0,0
ST014-V00439-202605,ST014,V00439,P0020,2026-05-01,3,0,0,0,0,3,0,0
ST014-V00439-202606,ST014,V00439,P0020,2026-06-01,3,0,0,0,0,3,0,0
ST014-V00439-202607,ST014,V00439,P0020,2026-07-01,3,0,0,0,0,3,0,0
ST014-V00439-202608,ST014,V00439,P0020,2026-08-01,3,0,0,0,0,3,0,0
ST014-V00441-202501,ST014,V00441,P0020,2025-01-01,2,1,1,0,0,2,0,0
ST014-V00441-202502,ST014,V00441,P0020,2025-02-01,2,1,0,0,0,3,0,0
ST014-V00441-202503,ST014,V00441,P0020,2025-03-01,3,0,0,0,0,3,0,0
ST014-V00441-202504,ST014,V00441,P0020,2025-04-01,3,0,0,0,0,3,0,0
ST014-V00441-202505,ST014,V00441,P0020,2025-05-01,3,0,0,0,0,3,0,0
ST014-V00441-202506,ST014,V00441,P0020,2025-06-01,3,0,0,0,-1,2,0,0
ST014-V00441-202507,ST014,V00441,P0020,2025-07-01,2,0,0,0,0,2,0,0
ST014-V00441-202508,ST014,V00441,P0020,2025-08-01,2,1,3,0,0,0,4,4
ST014-V00441-202509,ST014,V00441,P0020,2025-09-01,0,3,0,0,0,3,2,2
ST014-V00441-202510,ST014,V00441,P0020,2025-10-01,3,2,0,0,0,5,0,0
ST014-V00441-202511,ST014,V00441,P0020,2025-11-01,5,0,1,0,0,4,0,0
ST014-V00441-202512,ST014,V00441,P0020,2025-12-01,4,1,0,0,0,5,0,0
ST014-V00441-202601,ST014,V00441,P0020,2026-01-01,5,0,0,0,0,5,0,0
ST014-V00441-202602,ST014,V00441,P0020,2026-02-01,5,0,0,0,0,5,0,0
ST014-V00441-202603,ST014,V00441,P0020,2026-03-01,5,0,0,0,0,5,0,0
ST014-V00441-202604,ST014,V00441,P0020,2026-04-01,5,0,0,0,0,5,0,0
ST014-V00441-202605,ST014,V00441,P0020,2026-05-01,5,0,0,0,0,5,0,0
ST014-V00441-202606,ST014,V00441,P0020,2026-06-01,5,0,0,0,0,5,0,0
ST014-V00441-202607,ST014,V00441,P0020,2026-07-01,5,0,0,0,0,5,0,0
ST014-V00441-202608,ST014,V00441,P0020,2026-08-01,5,0,0,0,0,5,0,0
ST014-V00442-202501,ST014,V00442,P0020,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00442-202502,ST014,V00442,P0020,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00442-202503,ST014,V00442,P0020,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00442-202504,ST014,V00442,P0020,2025-04-01,2,1,1,0,0,2,0,0
ST014-V00442-202505,ST014,V00442,P0020,2025-05-01,2,1,0,0,0,3,0,0
ST014-V00442-202506,ST014,V00442,P0020,2025-06-01,3,0,0,0,0,3,0,0
ST014-V00442-202507,ST014,V00442,P0020,2025-07-01,3,0,0,0,-2,1,0,0
ST014-V00442-202508,ST014,V00442,P0020,2025-08-01,1,2,1,0,-1,1,0,0
ST014-V00442-202509,ST014,V00442,P0020,2025-09-01,1,3,0,0,0,4,0,0
ST014-V00442-202510,ST014,V00442,P0020,2025-10-01,4,2,0,0,0,6,0,0
ST014-V00442-202511,ST014,V00442,P0020,2025-11-01,6,0,0,0,0,6,0,0
ST014-V00442-202512,ST014,V00442,P0020,2025-12-01,6,0,0,0,0,6,0,0
ST014-V00442-202601,ST014,V00442,P0020,2026-01-01,6,0,0,0,0,6,0,0
ST014-V00442-202602,ST014,V00442,P0020,2026-02-01,6,0,0,0,0,6,0,0
ST014-V00442-202603,ST014,V00442,P0020,2026-03-01,6,0,0,0,0,6,0,0
ST014-V00442-202604,ST014,V00442,P0020,2026-04-01,6,0,0,0,0,6,0,0
ST014-V00442-202605,ST014,V00442,P0020,2026-05-01,6,0,0,0,0,6,0,0
ST014-V00442-202606,ST014,V00442,P0020,2026-06-01,6,0,0,0,0,6,0,0
ST014-V00442-202607,ST014,V00442,P0020,2026-07-01,6,0,0,0,0,6,0,0
ST014-V00442-202608,ST014,V00442,P0020,2026-08-01,6,0,0,0,0,6,0,0
ST014-V00443-202501,ST014,V00443,P0020,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00443-202502,ST014,V00443,P0020,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00443-202503,ST014,V00443,P0020,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00443-202504,ST014,V00443,P0020,2025-04-01,2,1,1,0,0,2,0,0
ST014-V00443-202505,ST014,V00443,P0020,2025-05-01,2,1,0,0,0,3,0,0
ST014-V00443-202506,ST014,V00443,P0020,2025-06-01,3,0,0,0,0,3,0,0
ST014-V00443-202507,ST014,V00443,P0020,2025-07-01,3,0,0,0,0,3,0,0
ST014-V00443-202508,ST014,V00443,P0020,2025-08-01,3,0,0,0,0,3,0,0
ST014-V00443-202509,ST014,V00443,P0020,2025-09-01,3,0,0,0,0,3,0,0
ST014-V00443-202510,ST014,V00443,P0020,2025-10-01,3,0,0,0,0,3,0,0
ST014-V00443-202511,ST014,V00443,P0020,2025-11-01,3,0,0,0,0,3,0,0
ST014-V00443-202512,ST014,V00443,P0020,2025-12-01,3,0,1,0,0,2,0,0
ST014-V00443-202601,ST014,V00443,P0020,2026-01-01,2,0,0,0,0,2,0,0
ST014-V00443-202602,ST014,V00443,P0020,2026-02-01,2,1,0,0,0,3,0,0
ST014-V00443-202603,ST014,V00443,P0020,2026-03-01,3,0,0,0,0,3,0,0
ST014-V00443-202604,ST014,V00443,P0020,2026-04-01,3,0,0,0,0,3,0,0
ST014-V00443-202605,ST014,V00443,P0020,2026-05-01,3,0,0,0,-1,2,0,0
ST014-V00443-202606,ST014,V00443,P0020,2026-06-01,2,0,0,0,0,2,0,0
ST014-V00443-202607,ST014,V00443,P0020,2026-07-01,2,1,0,0,0,3,0,0
ST014-V00443-202608,ST014,V00443,P0020,2026-08-01,3,0,0,0,-1,2,0,0
ST014-V00445-202501,ST014,V00445,P0020,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00445-202502,ST014,V00445,P0020,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00445-202503,ST014,V00445,P0020,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00445-202504,ST014,V00445,P0020,2025-04-01,2,0,0,0,0,2,0,0
ST014-V00445-202505,ST014,V00445,P0020,2025-05-01,2,1,1,0,0,2,0,0
ST014-V00445-202506,ST014,V00445,P0020,2025-06-01,2,1,0,0,0,3,0,0
ST014-V00445-202507,ST014,V00445,P0020,2025-07-01,3,0,0,0,0,3,0,0
ST014-V00445-202508,ST014,V00445,P0020,2025-08-01,3,0,0,0,0,3,0,0
ST014-V00445-202509,ST014,V00445,P0020,2025-09-01,3,0,0,0,0,3,0,0
ST014-V00445-202510,ST014,V00445,P0020,2025-10-01,3,0,0,0,0,3,0,0
ST014-V00445-202511,ST014,V00445,P0020,2025-11-01,3,0,0,0,0,3,0,0
ST014-V00445-202512,ST014,V00445,P0020,2025-12-01,3,0,0,0,0,3,0,0
ST014-V00445-202601,ST014,V00445,P0020,2026-01-01,3,0,1,0,0,2,0,0
ST014-V00445-202602,ST014,V00445,P0020,2026-02-01,2,0,0,0,0,2,0,0
ST014-V00445-202603,ST014,V00445,P0020,2026-03-01,2,1,0,0,0,3,0,0
ST014-V00445-202604,ST014,V00445,P0020,2026-04-01,3,0,0,0,0,3,0,0
ST014-V00445-202605,ST014,V00445,P0020,2026-05-01,3,0,0,0,0,3,0,0
ST014-V00445-202606,ST014,V00445,P0020,2026-06-01,3,0,0,0,0,3,0,0
ST014-V00445-202607,ST014,V00445,P0020,2026-07-01,3,0,0,0,0,3,0,0
ST014-V00445-202608,ST014,V00445,P0020,2026-08-01,3,0,0,0,0,3,0,0
ST014-V00446-202501,ST014,V00446,P0020,2025-01-01,2,0,0,0,0,2,0,0
ST014-V00446-202502,ST014,V00446,P0020,2025-02-01,2,0,0,0,0,2,0,0
ST014-V00446-202503,ST014,V00446,P0020,2025-03-01,2,0,0,0,0,2,0,0
ST014-V00446-202504,ST014,V00446,P0020,2025-04-01,2,0,0,0,0,2,0,0
ST014-V00446-202505,ST014,V00446,P0020,2025-05-01,2,0,0,0,0,2,0,0
ST014-V00446-202506,ST014,V00446,P0020,2025-06-01,2,0,0,0,0,2,0,0
ST014-V00446-202507,ST014,V00446,P0020,2025-07-01,2,0,0,0,0,2,0,0
ST014-V00446-202508,ST014,V00446,P0020,2025-08-01,2,0,0,0,0,2,0,0
ST014-V00446-202509,ST014,V00446,P0020,2025-09-01,2,0,0,0,0,2,0,0
ST014-V00446-202510,ST014,V00446,P0020,2025-10-01,2,0,0,0,0,2,0,0
ST014-V00446-202511,ST014,V00446,P0020,2025-11-01,2,0,0,0,0,2,0,0
ST014-V00446-202512,ST014,V00446,P0020,2025-12-01,2,1,1,0,0,2,0,0
