InventoryID,StoreID,VariantID,ProductID,SnapshotDate,FloorQty,BackroomQty,OnHandQty,FloorMinQty,ReorderPoint
ST013-V00553,ST013,V00553,P0026,2026-08-31,4,3,7,2,6
ST013-V00554,ST013,V00554,P0026,2026-08-31,4,0,4,2,6
ST013-V00557,ST013,V00557,P0026,2026-08-31,16,10,26,6,18
ST013-V00561,ST013,V00561,P0026,2026-08-31,11,15,26,6,18
ST013-V00563,ST013,V00563,P0026,2026-08-31,2,0,2,2,6
ST013-V00565,ST013,V00565,P0027,2026-08-31,2,2,4,3,9
ST013-V00566,ST013,V00566,P0027,2026-08-31,5,0,5,2,6
ST013-V00569,ST013,V00569,P0027,2026-08-31,1,0,1,3,9
ST013-V00570,ST013,V00570,P0027,2026-08-31,13,2,15,4,12
ST013-V00572,ST013,V00572,P0027,2026-08-31,2,0,2,2,6
ST013-V00574,ST013,V00574,P0027,2026-08-31,3,5,8,2,6
ST013-V00575,ST013,V00575,P0027,2026-08-31,5,2,7,2,6
ST013-V00577,ST013,V00577,P0027,2026-08-31,6,6,12,3,9
ST013-V00580,ST013,V00580,P0027,2026-08-31,9,8,17,4,12
ST013-V00581,ST013,V00581,P0027,2026-08-31,4,0,4,2,6
ST013-V00582,ST013,V00582,P0027,2026-08-31,19,4,23,4,12
ST013-V00585,ST013,V00585,P0028,2026-08-31,6,0,6,2,6
ST013-V00590,ST013,V00590,P0028,2026-08-31,6,7,13,3,9
ST013-V00591,ST013,V00591,P0028,2026-08-31,11,0,11,3,9
ST013-V00595,ST013,V00595,P0028,2026-08-31,6,1,7,2,6
ST013-V00596,ST013,V00596,P0028,2026-08-31,23,8,31,6,18
ST013-V00597,ST013,V00597,P0028,2026-08-31,10,7,17,4,12
ST013-V00598,ST013,V00598,P0028,2026-08-31,6,6,12,2,6
ST013-V00601,ST013,V00601,P0029,2026-08-31,6,0,6,2,6
ST013-V00602,ST013,V00602,P0029,2026-08-31,3,3,6,2,6
ST013-V00603,ST013,V00603,P0029,2026-08-31,2,4,6,2,6
ST013-V00604,ST013,V00604,P0029,2026-08-31,5,2,7,2,6
ST013-V00608,ST013,V00608,P0029,2026-08-31,6,10,16,3,9
ST013-V00612,ST013,V00612,P0029,2026-08-31,6,0,6,3,9
ST013-V00613,ST013,V00613,P0029,2026-08-31,5,0,5,2,6
ST013-V00614,ST013,V00614,P0029,2026-08-31,7,10,17,3,9
ST013-V00615,ST013,V00615,P0029,2026-08-31,6,4,10,4,12
ST013-V00616,ST013,V00616,P0029,2026-08-31,9,4,13,3,9
ST013-V00617,ST013,V00617,P0029,2026-08-31,7,3,10,3,9
ST013-V00618,ST013,V00618,P0029,2026-08-31,5,14,19,4,12
ST013-V00620,ST013,V00620,P0030,2026-08-31,0,3,3,2,6
ST013-V00623,ST013,V00623,P0030,2026-08-31,0,4,4,3,9
ST013-V00624,ST013,V00624,P0030,2026-08-31,3,6,9,2,6
ST013-V00625,ST013,V00625,P0030,2026-08-31,15,3,18,4,12
ST013-V00626,ST013,V00626,P0030,2026-08-31,4,7,11,4,12
ST013-V00627,ST013,V00627,P0030,2026-08-31,5,2,7,2,6
ST013-V00629,ST013,V00629,P0030,2026-08-31,2,3,5,2,6
ST013-V00631,ST013,V00631,P0030,2026-08-31,1,1,2,3,9
ST013-V00632,ST013,V00632,P0030,2026-08-31,1,0,1,3,9
ST013-V00633,ST013,V00633,P0030,2026-08-31,9,4,13,3,9
ST013-V00634,ST013,V00634,P0030,2026-08-31,5,2,7,2,6
ST013-V00635,ST013,V00635,P0030,2026-08-31,10,8,18,2,6
ST013-V00637,ST013,V00637,P0031,2026-08-31,6,5,11,3,9
ST013-V00639,ST013,V00639,P0031,2026-08-31,9,3,12,3,9
ST013-V00640,ST013,V00640,P0031,2026-08-31,8,8,16,3,9
ST013-V00641,ST013,V00641,P0031,2026-08-31,7,8,15,3,9
ST013-V00642,ST013,V00642,P0031,2026-08-31,9,9,18,3,9
ST013-V00643,ST013,V00643,P0031,2026-08-31,5,0,5,2,6
ST013-V00644,ST013,V00644,P0031,2026-08-31,9,11,20,3,9
ST013-V00645,ST013,V00645,P0031,2026-08-31,4,4,8,2,6
ST013-V00646,ST013,V00646,P0031,2026-08-31,13,0,13,4,12
ST013-V00647,ST013,V00647,P0031,2026-08-31,2,3,5,4,12
ST013-V00648,ST013,V00648,P0031,2026-08-31,5,0,5,2,6
ST013-V00649,ST013,V00649,P0031,2026-08-31,16,14,30,4,12
ST013-V00650,ST013,V00650,P0031,2026-08-31,7,6,13,2,6
ST013-V00652,ST013,V00652,P0031,2026-08-31,7,6,13,3,9
ST013-V00656,ST013,V00656,P0032,2026-08-31,7,5,12,4,12
ST013-V00657,ST013,V00657,P0032,2026-08-31,2,6,8,3,9
ST013-V00658,ST013,V00658,P0032,2026-08-31,5,2,7,3,9
ST013-V00659,ST013,V00659,P0032,2026-08-31,6,3,9,3,9
ST013-V00660,ST013,V00660,P0032,2026-08-31,2,5,7,3,9
ST013-V00661,ST013,V00661,P0032,2026-08-31,4,10,14,4,12
ST013-V00662,ST013,V00662,P0032,2026-08-31,6,14,20,4,12
ST013-V00663,ST013,V00663,P0032,2026-08-31,4,6,10,3,9
ST013-V00664,ST013,V00664,P0032,2026-08-31,4,2,6,3,9
ST013-V00665,ST013,V00665,P0032,2026-08-31,2,2,4,2,6
ST013-V00667,ST013,V00667,P0032,2026-08-31,4,2,6,2,6
ST013-V00671,ST013,V00671,P0032,2026-08-31,3,4,7,2,6
ST013-V00672,ST013,V00672,P0032,2026-08-31,2,0,2,3,9
ST013-V00673,ST013,V00673,P0033,2026-08-31,16,11,27,6,18
ST013-V00674,ST013,V00674,P0033,2026-08-31,2,1,3,2,6
ST013-V00675,ST013,V00675,P0033,2026-08-31,2,3,5,2,6
ST013-V00678,ST013,V00678,P0033,2026-08-31,4,0,4,4,12
ST013-V00681,ST013,V00681,P0033,2026-08-31,2,1,3,2,6
ST013-V00686,ST013,V00686,P0033,2026-08-31,3,3,6,2,6
ST013-V00691,ST013,V00691,P0034,2026-08-31,5,1,6,2,6
ST013-V00692,ST013,V00692,P0034,2026-08-31,4,4,8,2,6
ST013-V00694,ST013,V00694,P0034,2026-08-31,4,6,10,2,6
ST013-V00695,ST013,V00695,P0034,2026-08-31,6,3,9,2,6
ST013-V00697,ST013,V00697,P0034,2026-08-31,3,4,7,2,6
ST013-V00700,ST013,V00700,P0034,2026-08-31,3,5,8,2,6
ST013-V00701,ST013,V00701,P0034,2026-08-31,4,2,6,4,12
ST013-V00703,ST013,V00703,P0034,2026-08-31,4,4,8,3,9
ST013-V00704,ST013,V00704,P0034,2026-08-31,14,17,31,6,18
ST013-V00705,ST013,V00705,P0034,2026-08-31,4,3,7,3,9
ST013-V00707,ST013,V00707,P0034,2026-08-31,9,0,9,4,12
ST014-V00001,ST014,V00001,P0001,2026-08-31,11,6,17,4,12
ST014-V00003,ST014,V00003,P0001,2026-08-31,11,2,13,4,12
ST014-V00005,ST014,V00005,P0001,2026-08-31,1,6,7,2,6
ST014-V00007,ST014,V00007,P0001,2026-08-31,5,8,13,4,12
ST014-V00009,ST014,V00009,P0001,2026-08-31,4,4,8,2,6
ST014-V00011,ST014,V00011,P0001,2026-08-31,3,0,3,2,6
ST014-V00012,ST014,V00012,P0001,2026-08-31,9,2,11,3,9
ST014-V00013,ST014,V00013,P0001,2026-08-31,5,0,5,4,12
ST014-V00015,ST014,V00015,P0001,2026-08-31,3,0,3,2,6
ST014-V00016,ST014,V00016,P0001,2026-08-31,7,5,12,2,6
ST014-V00017,ST014,V00017,P0001,2026-08-31,2,3,5,2,6
ST014-V00020,ST014,V00020,P0001,2026-08-31,19,9,28,6,18
ST014-V00021,ST014,V00021,P0001,2026-08-31,5,5,10,3,9
ST014-V00022,ST014,V00022,P0001,2026-08-31,7,0,7,3,9
ST014-V00023,ST014,V00023,P0001,2026-08-31,5,5,10,3,9
ST014-V00025,ST014,V00025,P0002,2026-08-31,2,2,4,2,6
ST014-V00026,ST014,V00026,P0002,2026-08-31,6,6,12,3,9
ST014-V00028,ST014,V00028,P0002,2026-08-31,3,8,11,3,9
ST014-V00029,ST014,V00029,P0002,2026-08-31,4,6,10,3,9
ST014-V00031,ST014,V00031,P0002,2026-08-31,4,10,14,4,12
ST014-V00035,ST014,V00035,P0002,2026-08-31,5,5,10,2,6
ST014-V00036,ST014,V00036,P0002,2026-08-31,9,0,9,4,12
ST014-V00037,ST014,V00037,P0002,2026-08-31,1,0,1,3,9
ST014-V00038,ST014,V00038,P0002,2026-08-31,8,6,14,4,12
ST014-V00040,ST014,V00040,P0002,2026-08-31,10,1,11,3,9
ST014-V00042,ST014,V00042,P0002,2026-08-31,4,0,4,3,9
ST014-V00043,ST014,V00043,P0002,2026-08-31,3,0,3,2,6
ST014-V00045,ST014,V00045,P0002,2026-08-31,7,5,12,4,12
ST014-V00047,ST014,V00047,P0002,2026-08-31,11,8,19,6,18
ST014-V00048,ST014,V00048,P0002,2026-08-31,5,3,8,2,6
ST014-V00049,ST014,V00049,P0003,2026-08-31,4,1,5,2,6
ST014-V00053,ST014,V00053,P0003,2026-08-31,8,10,18,4,12
ST014-V00055,ST014,V00055,P0003,2026-08-31,2,0,2,3,9
ST014-V00057,ST014,V00057,P0003,2026-08-31,4,0,4,3,9
ST014-V00060,ST014,V00060,P0003,2026-08-31,4,2,6,2,6
ST014-V00062,ST014,V00062,P0003,2026-08-31,6,0,6,6,18
ST014-V00064,ST014,V00064,P0003,2026-08-31,14,9,23,4,12
ST014-V00065,ST014,V00065,P0003,2026-08-31,2,0,2,2,6
ST014-V00069,ST014,V00069,P0003,2026-08-31,5,4,9,3,9
ST014-V00071,ST014,V00071,P0003,2026-08-31,4,3,7,3,9
ST014-V00074,ST014,V00074,P0004,2026-08-31,9,9,18,6,18
ST014-V00076,ST014,V00076,P0004,2026-08-31,4,4,8,2,6
ST014-V00078,ST014,V00078,P0004,2026-08-31,12,10,22,6,18
ST014-V00079,ST014,V00079,P0004,2026-08-31,4,0,4,2,6
ST014-V00080,ST014,V00080,P0004,2026-08-31,7,3,10,3,9
ST014-V00082,ST014,V00082,P0004,2026-08-31,8,7,15,3,9
ST014-V00084,ST014,V00084,P0004,2026-08-31,5,6,11,2,6
ST014-V00085,ST014,V00085,P0004,2026-08-31,14,13,27,6,18
ST014-V00089,ST014,V00089,P0004,2026-08-31,7,4,11,2,6
ST014-V00092,ST014,V00092,P0004,2026-08-31,0,8,8,4,12
ST014-V00094,ST014,V00094,P0004,2026-08-31,1,4,5,2,6
ST014-V00095,ST014,V00095,P0004,2026-08-31,4,0,4,2,6
ST014-V00096,ST014,V00096,P0004,2026-08-31,20,0,20,6,18
ST014-V00097,ST014,V00097,P0005,2026-08-31,7,2,9,3,9
ST014-V00099,ST014,V00099,P0005,2026-08-31,6,1,7,3,9
ST014-V00100,ST014,V00100,P0005,2026-08-31,3,3,6,3,9
ST014-V00101,ST014,V00101,P0005,2026-08-31,3,2,5,2,6
ST014-V00102,ST014,V00102,P0005,2026-08-31,4,6,10,3,9
ST014-V00106,ST014,V00106,P0005,2026-08-31,7,3,10,3,9
ST014-V00108,ST014,V00108,P0005,2026-08-31,2,0,2,2,6
ST014-V00114,ST014,V00114,P0005,2026-08-31,14,7,21,4,12
ST014-V00115,ST014,V00115,P0005,2026-08-31,7,11,18,3,9
ST014-V00117,ST014,V00117,P0005,2026-08-31,2,3,5,2,6
ST014-V00118,ST014,V00118,P0005,2026-08-31,5,3,8,2,6
ST014-V00119,ST014,V00119,P0005,2026-08-31,6,3,9,3,9
ST014-V00121,ST014,V00121,P0006,2026-08-31,7,4,11,3,9
ST014-V00122,ST014,V00122,P0006,2026-08-31,10,0,10,4,12
ST014-V00123,ST014,V00123,P0006,2026-08-31,1,7,8,4,12
ST014-V00124,ST014,V00124,P0006,2026-08-31,9,4,13,3,9
ST014-V00126,ST014,V00126,P0006,2026-08-31,5,6,11,2,6
ST014-V00127,ST014,V00127,P0006,2026-08-31,5,13,18,6,18
ST014-V00128,ST014,V00128,P0006,2026-08-31,3,5,8,2,6
ST014-V00130,ST014,V00130,P0006,2026-08-31,3,5,8,2,6
ST014-V00134,ST014,V00134,P0006,2026-08-31,9,11,20,4,12
ST014-V00135,ST014,V00135,P0006,2026-08-31,0,10,10,4,12
ST014-V00136,ST014,V00136,P0006,2026-08-31,6,5,11,2,6
ST014-V00137,ST014,V00137,P0006,2026-08-31,2,5,7,2,6
ST014-V00138,ST014,V00138,P0006,2026-08-31,6,2,8,2,6
ST014-V00139,ST014,V00139,P0006,2026-08-31,3,1,4,2,6
ST014-V00142,ST014,V00142,P0006,2026-08-31,13,14,27,6,18
ST014-V00147,ST014,V00147,P0007,2026-08-31,8,0,8,2,6
ST014-V00150,ST014,V00150,P0007,2026-08-31,0,9,9,6,18
ST014-V00151,ST014,V00151,P0007,2026-08-31,5,8,13,3,9
ST014-V00152,ST014,V00152,P0007,2026-08-31,23,10,33,6,18
ST014-V00158,ST014,V00158,P0007,2026-08-31,3,5,8,3,9
ST014-V00160,ST014,V00160,P0007,2026-08-31,11,0,11,4,12
ST014-V00161,ST014,V00161,P0007,2026-08-31,5,1,6,2,6
ST014-V00162,ST014,V00162,P0007,2026-08-31,2,1,3,2,6
ST014-V00164,ST014,V00164,P0007,2026-08-31,3,1,4,2,6
ST014-V00165,ST014,V00165,P0007,2026-08-31,6,1,7,2,6
ST014-V00169,ST014,V00169,P0008,2026-08-31,17,3,20,6,18
ST014-V00170,ST014,V00170,P0008,2026-08-31,6,4,10,3,9
ST014-V00171,ST014,V00171,P0008,2026-08-31,9,0,9,4,12
ST014-V00172,ST014,V00172,P0008,2026-08-31,6,3,9,3,9
ST014-V00173,ST014,V00173,P0008,2026-08-31,8,1,9,3,9
ST014-V00174,ST014,V00174,P0008,2026-08-31,6,0,6,6,18
ST014-V00175,ST014,V00175,P0008,2026-08-31,6,8,14,2,6
ST014-V00176,ST014,V00176,P0008,2026-08-31,2,2,4,2,6
ST014-V00177,ST014,V00177,P0008,2026-08-31,7,6,13,3,9
ST014-V00178,ST014,V00178,P0008,2026-08-31,10,18,28,6,18
ST014-V00179,ST014,V00179,P0008,2026-08-31,23,23,46,6,18
ST014-V00181,ST014,V00181,P0008,2026-08-31,4,0,4,2,6
ST014-V00184,ST014,V00184,P0008,2026-08-31,8,1,9,4,12
ST014-V00188,ST014,V00188,P0008,2026-08-31,9,11,20,6,18
ST014-V00198,ST014,V00198,P0009,2026-08-31,7,3,10,2,6
ST014-V00199,ST014,V00199,P0009,2026-08-31,10,8,18,4,12
ST014-V00200,ST014,V00200,P0009,2026-08-31,9,8,17,4,12
ST014-V00201,ST014,V00201,P0009,2026-08-31,0,0,0,2,6
ST014-V00202,ST014,V00202,P0009,2026-08-31,11,5,16,3,9
ST014-V00209,ST014,V00209,P0009,2026-08-31,8,13,21,3,9
ST014-V00211,ST014,V00211,P0009,2026-08-31,0,3,3,2,6
ST014-V00215,ST014,V00215,P0009,2026-08-31,8,7,15,3,9
ST014-V00216,ST014,V00216,P0009,2026-08-31,14,9,23,4,12
ST014-V00220,ST014,V00220,P0010,2026-08-31,11,3,14,4,12
ST014-V00222,ST014,V00222,P0010,2026-08-31,9,8,17,4,12
ST014-V00223,ST014,V00223,P0010,2026-08-31,2,1,3,2,6
ST014-V00225,ST014,V00225,P0010,2026-08-31,7,0,7,2,6
ST014-V00228,ST014,V00228,P0010,2026-08-31,9,7,16,3,9
ST014-V00229,ST014,V00229,P0010,2026-08-31,3,0,3,2,6
ST014-V00230,ST014,V00230,P0010,2026-08-31,2,6,8,2,6
ST014-V00231,ST014,V00231,P0010,2026-08-31,6,3,9,2,6
ST014-V00232,ST014,V00232,P0010,2026-08-31,5,1,6,4,12
ST014-V00234,ST014,V00234,P0010,2026-08-31,7,9,16,4,12
ST014-V00235,ST014,V00235,P0010,2026-08-31,2,7,9,2,6
ST014-V00236,ST014,V00236,P0010,2026-08-31,9,7,16,3,9
ST014-V00237,ST014,V00237,P0010,2026-08-31,6,3,9,2,6
ST014-V00238,ST014,V00238,P0010,2026-08-31,10,0,10,3,9
ST014-V00240,ST014,V00240,P0010,2026-08-31,5,3,8,2,6
ST014-V00242,ST014,V00242,P0011,2026-08-31,8,6,14,4,12
ST014-V00243,ST014,V00243,P0011,2026-08-31,4,3,7,2,6
ST014-V00246,ST014,V00246,P0011,2026-08-31,3,2,5,2,6
ST014-V00247,ST014,V00247,P0011,2026-08-31,1,6,7,2,6
ST014-V00249,ST014,V00249,P0011,2026-08-31,3,4,7,3,9
ST014-V00251,ST014,V00251,P0011,2026-08-31,5,11,16,4,12
ST014-V00252,ST014,V00252,P0011,2026-08-31,6,1,7,2,6
ST014-V00253,ST014,V00253,P0011,2026-08-31,13,6,19,4,12
ST014-V00254,ST014,V00254,P0011,2026-08-31,4,1,5,4,12
ST014-V00255,ST014,V00255,P0011,2026-08-31,2,6,8,3,9
ST014-V00257,ST014,V00257,P0011,2026-08-31,1,3,4,2,6
ST014-V00258,ST014,V00258,P0011,2026-08-31,7,3,10,2,6
ST014-V00260,ST014,V00260,P0011,2026-08-31,2,9,11,4,12
ST014-V00261,ST014,V00261,P0011,2026-08-31,5,4,9,3,9
ST014-V00262,ST014,V00262,P0011,2026-08-31,0,2,2,3,9
ST014-V00263,ST014,V00263,P0011,2026-08-31,8,5,13,4,12
ST014-V00265,ST014,V00265,P0012,2026-08-31,8,1,9,3,9
ST014-V00267,ST014,V00267,P0012,2026-08-31,7,2,9,3,9
ST014-V00269,ST014,V00269,P0012,2026-08-31,3,7,10,3,9
ST014-V00270,ST014,V00270,P0012,2026-08-31,3,3,6,2,6
ST014-V00271,ST014,V00271,P0012,2026-08-31,7,3,10,3,9
ST014-V00272,ST014,V00272,P0012,2026-08-31,6,7,13,2,6
ST014-V00273,ST014,V00273,P0012,2026-08-31,3,3,6,2,6
ST014-V00275,ST014,V00275,P0012,2026-08-31,6,0,6,3,9
ST014-V00276,ST014,V00276,P0012,2026-08-31,1,5,6,2,6
ST014-V00278,ST014,V00278,P0012,2026-08-31,5,6,11,2,6
ST014-V00279,ST014,V00279,P0012,2026-08-31,9,9,18,3,9
ST014-V00280,ST014,V00280,P0012,2026-08-31,5,3,8,2,6
ST014-V00283,ST014,V00283,P0012,2026-08-31,5,3,8,2,6
ST014-V00284,ST014,V00284,P0012,2026-08-31,10,1,11,3,9
ST014-V00285,ST014,V00285,P0012,2026-08-31,2,3,5,2,6
ST014-V00286,ST014,V00286,P0012,2026-08-31,5,4,9,2,6
ST014-V00288,ST014,V00288,P0012,2026-08-31,7,3,10,3,9
ST014-V00289,ST014,V00289,P0013,2026-08-31,5,3,8,2,6
ST014-V00295,ST014,V00295,P0013,2026-08-31,12,2,14,6,18
ST014-V00303,ST014,V00303,P0013,2026-08-31,2,3,5,2,6
ST014-V00304,ST014,V00304,P0013,2026-08-31,12,15,27,6,18
ST014-V00306,ST014,V00306,P0013,2026-08-31,6,2,8,2,6
ST014-V00307,ST014,V00307,P0013,2026-08-31,11,9,20,6,18
ST014-V00308,ST014,V00308,P0013,2026-08-31,0,6,6,3,9
ST014-V00309,ST014,V00309,P0013,2026-08-31,6,5,11,3,9
ST014-V00311,ST014,V00311,P0013,2026-08-31,3,6,9,2,6
ST014-V00312,ST014,V00312,P0013,2026-08-31,7,4,11,3,9
ST014-V00315,ST014,V00315,P0014,2026-08-31,2,0,2,2,6
ST014-V00316,ST014,V00316,P0014,2026-08-31,4,0,4,3,9
ST014-V00318,ST014,V00318,P0014,2026-08-31,3,7,10,2,6
ST014-V00320,ST014,V00320,P0014,2026-08-31,12,6,18,4,12
ST014-V00322,ST014,V00322,P0014,2026-08-31,24,15,39,6,18
ST014-V00324,ST014,V00324,P0014,2026-08-31,6,0,6,4,12
ST014-V00325,ST014,V00325,P0014,2026-08-31,2,6,8,2,6
ST014-V00328,ST014,V00328,P0014,2026-08-31,3,1,4,2,6
ST014-V00329,ST014,V00329,P0014,2026-08-31,14,2,16,4,12
ST014-V00330,ST014,V00330,P0014,2026-08-31,2,5,7,2,6
ST014-V00331,ST014,V00331,P0014,2026-08-31,4,1,5,2,6
ST014-V00332,ST014,V00332,P0014,2026-08-31,6,1,7,2,6
ST014-V00335,ST014,V00335,P0014,2026-08-31,2,5,7,2,6
ST014-V00338,ST014,V00338,P0015,2026-08-31,3,8,11,3,9
ST014-V00339,ST014,V00339,P0015,2026-08-31,3,3,6,2,6
ST014-V00342,ST014,V00342,P0015,2026-08-31,21,0,21,6,18
ST014-V00344,ST014,V00344,P0015,2026-08-31,4,4,8,2,6
ST014-V00345,ST014,V00345,P0015,2026-08-31,10,8,18,4,12
ST014-V00347,ST014,V00347,P0015,2026-08-31,10,6,16,4,12
ST014-V00348,ST014,V00348,P0015,2026-08-31,4,7,11,2,6
ST014-V00349,ST014,V00349,P0015,2026-08-31,9,10,19,4,12
ST014-V00351,ST014,V00351,P0015,2026-08-31,15,6,21,6,18
ST014-V00352,ST014,V00352,P0015,2026-08-31,5,2,7,2,6
ST014-V00353,ST014,V00353,P0015,2026-08-31,2,0,2,2,6
ST014-V00357,ST014,V00357,P0015,2026-08-31,5,8,13,3,9
ST014-V00359,ST014,V00359,P0015,2026-08-31,5,9,14,3,9
ST014-V00361,ST014,V00361,P0016,2026-08-31,2,11,13,4,12
ST014-V00366,ST014,V00366,P0016,2026-08-31,3,2,5,2,6
ST014-V00367,ST014,V00367,P0016,2026-08-31,8,0,8,3,9
ST014-V00369,ST014,V00369,P0016,2026-08-31,0,18,18,6,18
ST014-V00371,ST014,V00371,P0016,2026-08-31,13,0,13,3,9
ST014-V00375,ST014,V00375,P0016,2026-08-31,6,3,9,2,6
ST014-V00376,ST014,V00376,P0016,2026-08-31,5,4,9,2,6
ST014-V00378,ST014,V00378,P0016,2026-08-31,7,13,20,4,12
ST014-V00380,ST014,V00380,P0016,2026-08-31,10,8,18,3,9
ST014-V00382,ST014,V00382,P0016,2026-08-31,3,3,6,3,9
ST014-V00385,ST014,V00385,P0017,2026-08-31,1,1,2,2,6
ST014-V00387,ST014,V00387,P0017,2026-08-31,4,4,8,2,6
ST014-V00390,ST014,V00390,P0017,2026-08-31,5,4,9,3,9
ST014-V00395,ST014,V00395,P0017,2026-08-31,6,4,10,2,6
ST014-V00396,ST014,V00396,P0017,2026-08-31,6,2,8,4,12
ST014-V00397,ST014,V00397,P0017,2026-08-31,5,2,7,3,9
ST014-V00399,ST014,V00399,P0017,2026-08-31,6,3,9,3,9
ST014-V00401,ST014,V00401,P0017,2026-08-31,4,5,9,2,6
ST014-V00402,ST014,V00402,P0017,2026-08-31,9,9,18,4,12
ST014-V00403,ST014,V00403,P0018,2026-08-31,6,12,18,6,18
ST014-V00404,ST014,V00404,P0018,2026-08-31,7,3,10,2,6
ST014-V00405,ST014,V00405,P0018,2026-08-31,3,5,8,2,6
ST014-V00408,ST014,V00408,P0018,2026-08-31,3,2,5,2,6
ST014-V00409,ST014,V00409,P0018,2026-08-31,3,2,5,2,6
ST014-V00411,ST014,V00411,P0018,2026-08-31,7,9,16,4,12
ST014-V00413,ST014,V00413,P0018,2026-08-31,9,4,13,3,9
ST014-V00414,ST014,V00414,P0018,2026-08-31,2,0,2,2,6
ST014-V00416,ST014,V00416,P0018,2026-08-31,15,11,26,6,18
ST014-V00417,ST014,V00417,P0018,2026-08-31,5,8,13,4,12
ST014-V00419,ST014,V00419,P0018,2026-08-31,6,4,10,3,9
ST014-V00422,ST014,V00422,P0019,2026-08-31,7,4,11,3,9
ST014-V00423,ST014,V00423,P0019,2026-08-31,6,9,15,3,9
ST014-V00425,ST014,V00425,P0019,2026-08-31,12,7,19,3,9
ST014-V00429,ST014,V00429,P0019,2026-08-31,5,5,10,2,6
ST014-V00431,ST014,V00431,P0019,2026-08-31,5,6,11,3,9
ST014-V00435,ST014,V00435,P0019,2026-08-31,4,0,4,2,6
ST014-V00440,ST014,V00440,P0020,2026-08-31,2,3,5,2,6
ST014-V00441,ST014,V00441,P0020,2026-08-31,6,4,10,2,6
ST014-V00443,ST014,V00443,P0020,2026-08-31,4,3,7,2,6
ST014-V00444,ST014,V00444,P0020,2026-08-31,0,12,12,4,12
ST014-V00446,ST014,V00446,P0020,2026-08-31,5,2,7,2,6
ST014-V00447,ST014,V00447,P0020,2026-08-31,5,7,12,3,9
ST014-V00449,ST014,V00449,P0020,2026-08-31,4,2,6,2,6
ST014-V00450,ST014,V00450,P0020,2026-08-31,3,1,4,2,6
ST014-V00451,ST014,V00451,P0020,2026-08-31,7,23,30,6,18
ST014-V00452,ST014,V00452,P0020,2026-08-31,13,12,25,4,12
ST014-V00454,ST014,V00454,P0020,2026-08-31,5,3,8,3,9
ST014-V00455,ST014,V00455,P0020,2026-08-31,4,3,7,3,9
ST014-V00456,ST014,V00456,P0020,2026-08-31,6,2,8,3,9
ST014-V00458,ST014,V00458,P0021,2026-08-31,6,2,8,2,6
ST014-V00460,ST014,V00460,P0021,2026-08-31,10,14,24,4,12
ST014-V00461,ST014,V00461,P0021,2026-08-31,3,4,7,2,6
ST014-V00463,ST014,V00463,P0021,2026-08-31,5,2,7,4,12
ST014-V00464,ST014,V00464,P0021,2026-08-31,4,9,13,3,9
ST014-V00466,ST014,V00466,P0021,2026-08-31,7,10,17,3,9
ST014-V00469,ST014,V00469,P0021,2026-08-31,13,10,23,6,18
ST014-V00470,ST014,V00470,P0021,2026-08-31,7,3,10,2,6
ST014-V00472,ST014,V00472,P0021,2026-08-31,4,1,5,2,6
ST014-V00474,ST014,V00474,P0021,2026-08-31,9,3,12,3,9
ST014-V00475,ST014,V00475,P0022,2026-08-31,7,5,12,2,6
ST014-V00476,ST014,V00476,P0022,2026-08-31,5,8,13,3,9
ST014-V00479,ST014,V00479,P0022,2026-08-31,6,9,15,3,9
ST014-V00481,ST014,V00481,P0022,2026-08-31,5,7,12,3,9
ST014-V00482,ST014,V00482,P0022,2026-08-31,3,9,12,4,12
ST014-V00484,ST014,V00484,P0022,2026-08-31,4,4,8,2,6
ST014-V00487,ST014,V00487,P0022,2026-08-31,11,3,14,3,9
ST014-V00491,ST014,V00491,P0022,2026-08-31,5,1,6,2,6
ST014-V00492,ST014,V00492,P0022,2026-08-31,9,0,9,6,18
ST014-V00493,ST014,V00493,P0023,2026-08-31,12,10,22,4,12
ST014-V00495,ST014,V00495,P0023,2026-08-31,4,2,6,2,6
ST014-V00496,ST014,V00496,P0023,2026-08-31,10,3,13,4,12
ST014-V00498,ST014,V00498,P0023,2026-08-31,15,6,21,4,12
ST014-V00499,ST014,V00499,P0023,2026-08-31,9,0,9,4,12
ST014-V00500,ST014,V00500,P0023,2026-08-31,5,5,10,2,6
ST014-V00501,ST014,V00501,P0023,2026-08-31,6,4,10,3,9
ST014-V00502,ST014,V00502,P0023,2026-08-31,5,5,10,4,12
ST014-V00503,ST014,V00503,P0023,2026-08-31,5,15,20,4,12
ST014-V00504,ST014,V00504,P0023,2026-08-31,3,6,9,4,12
ST014-V00505,ST014,V00505,P0023,2026-08-31,5,5,10,2,6
ST014-V00506,ST014,V00506,P0023,2026-08-31,4,1,5,2,6
ST014-V00508,ST014,V00508,P0023,2026-08-31,4,5,9,2,6
ST014-V00509,ST014,V00509,P0023,2026-08-31,13,5,18,4,12
ST014-V00510,ST014,V00510,P0023,2026-08-31,9,12,21,4,12
ST014-V00511,ST014,V00511,P0024,2026-08-31,5,3,8,2,6
ST014-V00513,ST014,V00513,P0024,2026-08-31,1,1,2,3,9
ST014-V00516,ST014,V00516,P0024,2026-08-31,6,12,18,3,9
ST014-V00517,ST014,V00517,P0024,2026-08-31,10,3,13,3,9
ST014-V00518,ST014,V00518,P0024,2026-08-31,19,3,22,4,12
