ReturnID,OrderID,OrderLineNumber,VariantID,ProductID,ReturnDate,ReturnStoreID,QuantityReturned,ReturnAmount,ReturnStatus,ReturnReasonID,RestockFlag
RT005145,SO024632,3,V00199,P0009,2026-04-17,ST002,1,119.95,Accepted,RR7,true
RT005146,SO024635,1,V00637,P0031,2026-04-24,ST005,1,75.95,Accepted,RR3,true
RT005147,SO024641,2,V00412,P0018,2026-04-20,ST007,1,180.95,Accepted,RR6,true
RT005148,SO024645,2,V00150,P0007,2026-04-21,ST009,1,126.95,Accepted,RR7,true
RT005149,SO024645,5,V00165,P0007,2026-05-13,ST009,1,126.95,Accepted,RR8,true
RT005150,SO024646,1,V00090,P0004,2026-05-25,ST009,1,240.95,Accepted,RR2,true
RT005151,SO024647,1,V00089,P0004,2026-05-28,ST010,1,240.95,Accepted,RR4,false
RT005152,SO024681,1,V00335,P0014,2026-05-01,ST018,1,189.95,Accepted,RR1,true
RT005153,SO024681,2,V00573,P0027,2026-05-24,ST018,1,82.95,Accepted,RR1,true
RT005154,SO024682,2,V00393,P0017,2026-04-16,ST018,1,159.95,Accepted,RR7,true
RT005155,SO024685,1,V00015,P0001,2026-04-15,ST009,1,271.95,Rejected,RR1,false
RT005156,SO024688,2,V00719,P0040,2026-05-26,ST006,1,339.95,Accepted,RR2,true
RT005157,SO024689,1,V00313,P0014,2026-04-21,ST012,1,189.95,Accepted,RR1,true
RT005158,SO024690,2,V00713,P0037,2026-04-26,ST002,1,228.95,Accepted,RR7,true
RT005159,SO024696,2,V00587,P0028,2026-05-11,ST001,1,93.95,Accepted,RR2,true
RT005160,SO024697,2,V00691,P0034,2026-04-23,ST001,1,49.56,Accepted,RR8,true
RT005161,SO024705,1,V00713,P0037,2026-04-23,ST004,1,228.95,Accepted,RR2,true
RT005162,SO024727,1,V00725,P0043,2026-05-18,ST011,1,138.95,Accepted,RR4,false
RT005163,SO024730,1,V00459,P0021,2026-05-13,ST012,1,278.95,Accepted,RR4,false
RT005164,SO024731,2,V00669,P0032,2026-05-11,ST012,1,39.95,Accepted,RR7,true
RT005165,SO024740,2,V00093,P0004,2026-04-23,ST011,1,240.95,Accepted,RR4,false
RT005166,SO024743,2,V00624,P0030,2026-05-13,ST011,1,133.95,Accepted,RR2,true
RT005167,SO024752,1,V00029,P0002,2026-05-02,ST003,1,190.95,Accepted,RR8,true
RT005168,SO024753,1,V00743,P0052,2026-05-02,ST004,1,131.95,Accepted,RR8,true
RT005169,SO024757,1,V00344,P0015,2026-04-29,ST005,1,219.95,Rejected,RR7,false
RT005170,SO024771,2,V00721,P0041,2026-05-25,ST011,1,211.95,Accepted,RR7,true
RT005171,SO024776,1,V00267,P0012,2026-05-14,ST012,1,116.95,Accepted,RR8,true
RT005172,SO024781,1,V00113,P0005,2026-04-19,ST013,1,133.95,Accepted,RR6,true
RT005173,SO024790,1,V00103,P0005,2026-05-09,ST008,1,133.95,Accepted,RR1,true
RT005174,SO024791,1,V00709,P0035,2026-05-07,ST004,1,192.95,Accepted,RR8,true
RT005175,SO024794,1,V00086,P0004,2026-04-26,ST001,1,240.95,Accepted,RR5,true
RT005176,SO024798,1,V00449,P0020,2026-05-07,ST001,1,425.95,Accepted,RR2,true
RT005177,SO024814,4,V00146,P0007,2026-05-14,ST007,1,126.95,Accepted,RR1,true
RT005178,SO024814,5,V00549,P0026,2026-05-16,ST007,1,52.95,Accepted,RR3,true
RT005179,SO024822,1,V00005,P0001,2026-05-03,ST012,1,271.95,Accepted,RR1,true
RT005180,SO024834,2,V00470,P0021,2026-05-03,ST015,1,237.11,Accepted,RR2,true
RT005181,SO024848,1,V00235,P0010,2026-04-27,ST004,1,108.95,Accepted,RR1,true
RT005182,SO024854,1,V00448,P0020,2026-05-05,ST007,1,425.95,Accepted,RR8,true
RT005183,SO024861,2,V00105,P0005,2026-04-25,ST011,1,133.95,Accepted,RR3,true
RT005184,SO024867,2,V00453,P0020,2026-04-23,ST013,1,340.76,Accepted,RR7,true
RT005185,SO024869,1,V00034,P0002,2026-05-03,ST014,1,190.95,Accepted,RR8,true
RT005186,SO024869,2,V00113,P0005,2026-05-11,ST014,1,133.95,Accepted,RR4,false
RT005187,SO024872,2,V00202,P0009,2026-05-05,ST015,1,119.95,Accepted,RR2,true
RT005188,SO024875,1,V00307,P0013,2026-04-29,ST017,2,351.90,Accepted,RR2,true
RT005189,SO024880,2,V00363,P0016,2026-05-04,ST003,1,218.95,Accepted,RR8,true
RT005190,SO024881,2,V00453,P0020,2026-05-05,ST018,1,425.95,Accepted,RR2,true
RT005191,SO024891,1,V00308,P0013,2026-05-04,ST002,1,175.95,Accepted,RR3,true
RT005192,SO024908,1,V00107,P0005,2026-05-12,ST008,2,267.90,Rejected,RR1,false
RT005193,SO024916,3,V00395,P0017,2026-04-25,ST011,1,159.95,Accepted,RR2,true
RT005194,SO024919,1,V00339,P0015,2026-05-05,ST010,1,219.95,Accepted,RR4,false
RT005195,SO024928,2,V00437,P0019,2026-05-27,ST017,1,250.95,Accepted,RR6,true
RT005196,SO024931,5,V00139,P0006,2026-04-27,ST003,1,146.65,Accepted,RR1,true
RT005197,SO024933,1,V00320,P0014,2026-05-04,ST016,1,189.95,Accepted,RR5,true
RT005198,SO024936,1,V00568,P0027,2026-05-18,ST004,1,82.95,Accepted,RR1,true
RT005199,SO024941,3,V00715,P0038,2026-06-04,ST016,1,476.95,Accepted,RR1,true
RT005200,SO024954,1,V00700,P0034,2026-05-16,ST003,1,61.95,Accepted,RR2,true
RT005201,SO024955,1,V00077,P0004,2026-04-24,ST003,1,216.85,Accepted,RR2,true
RT005202,SO024977,1,V00726,P0043,2026-05-03,ST008,1,138.95,Accepted,RR7,true
RT005203,SO024977,2,V00602,P0029,2026-05-14,ST008,1,135.95,Accepted,RR4,false
RT005204,SO024980,5,V00006,P0001,2026-04-29,ST008,1,271.95,Accepted,RR1,true
RT005205,SO025000,1,V00725,P0043,2026-04-21,ST016,1,138.95,Accepted,RR8,true
RT005206,SO025003,1,V00281,P0012,2026-04-26,ST005,1,116.95,Rejected,RR7,false
RT005207,SO025004,3,V00186,P0008,2026-04-29,ST017,1,135.95,Accepted,RR8,true
RT005208,SO025004,4,V00712,P0036,2026-05-13,ST017,1,177.95,Accepted,RR3,true
RT005209,SO025007,1,V00305,P0013,2026-05-01,ST018,1,175.95,Pending,RR3,false
RT005210,SO025011,1,V00489,P0022,2026-04-21,ST018,1,439.95,Accepted,RR5,true
RT005211,SO025020,2,V00135,P0006,2026-05-16,ST007,1,162.95,Accepted,RR7,true
RT005212,SO025032,3,V00206,P0009,2026-05-01,ST003,1,119.95,Accepted,RR3,true
RT005213,SO025056,1,V00006,P0001,2026-04-27,ST011,1,271.95,Accepted,RR1,true
RT005214,SO025058,1,V00638,P0031,2026-05-24,ST011,1,75.95,Pending,RR1,false
RT005215,SO025060,2,V00090,P0004,2026-04-21,ST011,1,240.95,Accepted,RR1,true
RT005216,SO025069,2,V00030,P0002,2026-05-11,ST014,1,190.95,Accepted,RR6,true
RT005217,SO025078,3,V00713,P0037,2026-04-24,ST015,1,183.16,Accepted,RR5,true
RT005218,SO025080,2,V00256,P0011,2026-04-24,ST016,1,157.95,Pending,RR2,false
RT005219,SO025080,3,V00055,P0003,2026-04-29,ST016,1,164.95,Accepted,RR2,true
RT005220,SO025080,4,V00489,P0022,2026-04-29,ST016,1,439.95,Accepted,RR1,true
RT005221,SO025081,1,V00662,P0032,2026-04-28,ST016,1,39.95,Pending,RR7,false
RT005222,SO025082,1,V00053,P0003,2026-06-02,ST016,1,164.95,Accepted,RR4,false
RT005223,SO025083,1,V00064,P0003,2026-04-22,ST016,1,164.95,Accepted,RR4,false
RT005224,SO025085,1,V00094,P0004,2026-05-02,ST017,1,240.95,Accepted,RR8,true
RT005225,SO025092,2,V00151,P0007,2026-04-26,ST009,2,253.90,Accepted,RR7,true
RT005226,SO025093,1,V00503,P0023,2026-05-06,ST017,1,132.95,Accepted,RR5,true
RT005227,SO025093,2,V00490,P0022,2026-05-17,ST017,1,439.95,Accepted,RR4,false
RT005228,SO025095,2,V00115,P0005,2026-05-15,ST017,2,267.90,Rejected,RR8,false
RT005229,SO025104,3,V00237,P0010,2026-05-06,ST001,1,108.95,Accepted,RR1,true
RT005230,SO025113,2,V00495,P0023,2026-05-20,ST004,1,132.95,Accepted,RR4,false
RT005231,SO025114,2,V00460,P0021,2026-05-24,ST016,1,278.95,Accepted,RR2,true
RT005232,SO025124,1,V00597,P0028,2026-05-23,ST009,1,93.95,Accepted,RR4,false
RT005233,SO025128,2,V00237,P0010,2026-05-12,ST011,1,98.06,Accepted,RR7,true
RT005234,SO025132,1,V00725,P0043,2026-05-08,ST011,1,138.95,Accepted,RR3,true
RT005235,SO025134,2,V00723,P0042,2026-04-30,ST011,1,358.95,Accepted,RR6,true
RT005236,SO025135,1,V00161,P0007,2026-04-24,ST012,1,126.95,Accepted,RR4,false
RT005237,SO025135,4,V00281,P0012,2026-04-22,ST012,1,116.95,Rejected,RR8,false
RT005238,SO025138,1,V00119,P0005,2026-05-25,ST014,1,133.95,Accepted,RR7,true
RT005239,SO025140,1,V00573,P0027,2026-05-12,ST015,1,70.51,Accepted,RR7,true
RT005240,SO025145,1,V00264,P0011,2026-05-20,ST017,1,157.95,Rejected,RR1,false
RT005241,SO025147,1,V00418,P0018,2026-05-04,ST018,1,180.95,Pending,RR7,false
RT005242,SO025148,1,V00029,P0002,2026-04-26,ST018,1,190.95,Accepted,RR2,true
RT005243,SO025150,5,V00710,P0035,2026-05-03,ST001,1,154.36,Accepted,RR3,true
RT005244,SO025153,1,V00701,P0034,2026-05-02,ST001,1,55.75,Accepted,RR2,true
RT005245,SO025163,1,V00032,P0002,2026-05-22,ST003,1,190.95,Accepted,RR4,false
RT005246,SO025169,2,V00018,P0001,2026-05-07,ST004,1,271.95,Accepted,RR3,true
RT005247,SO025173,3,V00732,P0046,2026-06-08,ST006,1,121.95,Rejected,RR8,false
RT005248,SO025177,2,V00728,P0044,2026-05-16,ST007,1,115.95,Pending,RR3,false
RT005249,SO025187,1,V00507,P0023,2026-05-12,ST002,1,132.95,Accepted,RR7,true
RT005250,SO025193,1,V00182,P0008,2026-05-16,ST013,1,135.95,Accepted,RR4,false
RT005251,SO025195,3,V00295,P0013,2026-05-16,ST001,1,175.95,Accepted,RR7,true
RT005252,SO025196,1,V00072,P0003,2026-05-17,ST015,1,164.95,Accepted,RR4,false
RT005253,SO025204,1,V00412,P0018,2026-05-02,ST006,2,289.52,Accepted,RR7,true
RT005254,SO025205,1,V00139,P0006,2026-04-30,ST015,1,162.95,Accepted,RR3,true
RT005255,SO025206,1,V00088,P0004,2026-04-30,ST013,1,240.95,Accepted,RR3,true
RT005256,SO025206,2,V00733,P0047,2026-05-13,ST005,1,89.95,Pending,RR3,false
RT005257,SO025207,2,V00532,P0025,2026-05-03,ST016,1,95.95,Accepted,RR4,false
RT005258,SO025210,1,V00731,P0046,2026-05-08,ST001,1,121.95,Accepted,RR3,true
RT005259,SO025210,3,V00048,P0002,2026-05-08,ST001,1,190.95,Accepted,RR8,true
RT005260,SO025216,3,V00253,P0011,2026-05-11,ST004,1,157.95,Accepted,RR2,true
RT005261,SO025216,4,V00731,P0046,2026-06-11,ST004,1,121.95,Accepted,RR3,true
RT005262,SO025218,1,V00017,P0001,2026-05-04,ST005,1,271.95,Accepted,RR2,true
RT005263,SO025219,1,V00510,P0023,2026-05-05,ST005,1,132.95,Accepted,RR5,true
RT005264,SO025231,2,V00116,P0005,2026-04-24,ST011,1,107.16,Accepted,RR3,true
RT005265,SO025232,2,V00086,P0004,2026-05-02,ST012,1,240.95,Rejected,RR4,false
RT005266,SO025237,1,V00728,P0044,2026-05-11,ST015,1,115.95,Accepted,RR4,false
RT005267,SO025239,1,V00081,P0004,2026-05-01,ST017,1,240.95,Accepted,RR4,false
RT005268,SO025240,1,V00714,P0037,2026-05-06,ST002,1,228.95,Accepted,RR7,true
RT005269,SO025245,1,V00723,P0042,2026-05-18,ST007,1,358.95,Accepted,RR8,true
RT005270,SO025249,1,V00447,P0020,2026-04-25,ST006,1,425.95,Accepted,RR2,true
RT005271,SO025252,4,V00137,P0006,2026-05-09,ST003,1,162.95,Accepted,RR7,true
RT005272,SO025256,2,V00186,P0008,2026-04-25,ST008,1,135.95,Rejected,RR7,false
RT005273,SO025259,3,V00112,P0005,2026-05-18,ST013,1,133.95,Accepted,RR7,true
RT005274,SO025281,3,V00473,P0021,2026-06-09,ST014,1,278.95,Accepted,RR2,true
RT005275,SO025286,1,V00331,P0014,2026-05-11,ST016,1,189.95,Accepted,RR4,false
RT005276,SO025291,3,V00549,P0026,2026-05-04,ST018,1,52.95,Pending,RR4,false
RT005277,SO025292,1,V00740,P0050,2026-05-07,ST012,1,215.95,Accepted,RR3,true
RT005278,SO025297,1,V00471,P0021,2026-04-28,ST018,1,278.95,Accepted,RR8,true
RT005279,SO025302,5,V00377,P0016,2026-05-01,ST001,1,197.05,Pending,RR4,false
RT005280,SO025305,1,V00539,P0025,2026-04-27,ST001,1,76.76,Pending,RR7,false
RT005281,SO025325,1,V00233,P0010,2026-05-20,ST009,1,108.95,Accepted,RR7,true
RT005282,SO025326,2,V00319,P0014,2026-05-15,ST009,1,189.95,Accepted,RR4,false
RT005283,SO025328,1,V00714,P0037,2026-05-14,ST010,1,228.95,Accepted,RR2,true
RT005284,SO025332,1,V00351,P0015,2026-05-06,ST001,1,219.95,Rejected,RR2,false
RT005285,SO025336,1,V00711,P0036,2026-05-16,ST011,1,177.95,Accepted,RR7,true
RT005286,SO025336,2,V00672,P0032,2026-05-13,ST015,1,39.95,Accepted,RR3,true
RT005287,SO025347,4,V00237,P0010,2026-05-04,ST012,1,92.61,Accepted,RR7,true
RT005288,SO025348,1,V00401,P0017,2026-05-28,ST009,1,159.95,Accepted,RR3,true
RT005289,SO025349,2,V00274,P0012,2026-05-16,ST003,1,116.95,Accepted,RR7,true
RT005290,SO025353,1,V00364,P0016,2026-05-19,ST003,1,218.95,Accepted,RR1,true
RT005291,SO025353,3,V00363,P0016,2026-04-30,ST001,1,186.11,Accepted,RR6,true
RT005292,SO025355,1,V00740,P0050,2026-05-10,ST004,1,215.95,Accepted,RR6,true
RT005293,SO025360,1,V00494,P0023,2026-05-21,ST006,1,132.95,Accepted,RR4,false
RT005294,SO025372,1,V00405,P0018,2026-05-05,ST006,1,180.95,Accepted,RR5,true
RT005295,SO025376,2,V00017,P0001,2026-05-10,ST007,1,271.95,Rejected,RR8,false
RT005296,SO025377,2,V00410,P0018,2026-04-27,ST011,1,180.95,Accepted,RR4,false
RT005297,SO025378,1,V00153,P0007,2026-05-12,ST007,1,126.95,Accepted,RR2,true
RT005298,SO025378,2,V00017,P0001,2026-05-13,ST011,1,271.95,Pending,RR3,false
RT005299,SO025390,1,V00303,P0013,2026-05-10,ST011,1,175.95,Accepted,RR7,true
RT005300,SO025391,1,V00106,P0005,2026-05-12,ST011,1,107.16,Accepted,RR8,true
RT005301,SO025394,1,V00435,P0019,2026-04-29,ST004,1,250.95,Accepted,RR8,true
RT005302,SO025407,1,V00424,P0019,2026-05-05,ST017,1,213.31,Accepted,RR1,true
RT005303,SO025413,2,V00166,P0007,2026-05-11,ST018,1,126.95,Accepted,RR7,true
RT005304,SO025414,2,V00716,P0038,2026-05-05,ST018,1,476.95,Accepted,RR3,true
RT005305,SO025414,5,V00176,P0008,2026-04-29,ST003,1,135.95,Pending,RR1,false
RT005306,SO025416,1,V00077,P0004,2026-05-01,ST017,1,240.95,Accepted,RR5,true
RT005307,SO025417,1,V00286,P0012,2026-05-06,ST012,1,116.95,Accepted,RR1,true
RT005308,SO025420,1,V00561,P0026,2026-05-13,ST003,1,52.95,Accepted,RR1,true
RT005309,SO025425,1,V00318,P0014,2026-05-08,ST001,1,189.95,Accepted,RR6,true
RT005310,SO025435,3,V00188,P0008,2026-05-02,ST004,1,135.95,Accepted,RR2,true
RT005311,SO025436,2,V00730,P0045,2026-05-22,ST004,1,93.95,Accepted,RR7,true
RT005312,SO025447,3,V00099,P0005,2026-05-23,ST006,1,133.95,Rejected,RR5,false
RT005313,SO025457,1,V00296,P0013,2026-05-26,ST008,1,175.95,Accepted,RR7,true
RT005314,SO025459,2,V00623,P0030,2026-05-08,ST009,1,133.95,Accepted,RR2,true
RT005315,SO025475,1,V00030,P0002,2026-05-05,ST015,1,162.31,Accepted,RR1,true
RT005316,SO025476,2,V00669,P0032,2026-05-12,ST016,1,39.95,Accepted,RR7,true
RT005317,SO025480,1,V00254,P0011,2026-05-01,ST016,1,134.26,Accepted,RR2,true
RT005318,SO025486,1,V00376,P0016,2026-05-07,ST017,1,218.95,Accepted,RR2,true
RT005319,SO025491,5,V00176,P0008,2026-05-13,ST009,1,135.95,Rejected,RR3,false
RT005320,SO025494,2,V00318,P0014,2026-05-18,ST010,1,189.95,Accepted,RR8,true
RT005321,SO025498,1,V00315,P0014,2026-05-14,ST013,1,151.96,Accepted,RR1,true
RT005322,SO025500,1,V00302,P0013,2026-05-08,ST012,1,175.95,Accepted,RR8,true
RT005323,SO025501,1,V00597,P0028,2026-05-05,ST017,1,84.55,Rejected,RR5,false
RT005324,SO025513,4,V00488,P0022,2026-05-16,ST004,1,439.95,Accepted,RR2,true
RT005325,SO025518,2,V00256,P0011,2026-05-26,ST007,1,157.95,Accepted,RR8,true
RT005326,SO025519,1,V00598,P0028,2026-05-28,ST007,1,93.95,Accepted,RR2,true
RT005327,SO025531,1,V00241,P0011,2026-05-20,ST016,1,157.95,Accepted,RR7,true
RT005328,SO025535,1,V00166,P0007,2026-05-26,ST018,1,126.95,Accepted,RR6,true
RT005329,SO025541,2,V00725,P0043,2026-05-01,ST001,1,138.95,Accepted,RR7,true
RT005330,SO025544,3,V00216,P0009,2026-05-16,ST002,1,119.95,Accepted,RR7,true
RT005331,SO025549,2,V00269,P0012,2026-05-09,ST004,1,116.95,Accepted,RR3,true
RT005332,SO025555,1,V00306,P0013,2026-05-28,ST009,1,175.95,Accepted,RR7,true
RT005333,SO025556,5,V00716,P0038,2026-05-10,ST009,1,476.95,Accepted,RR1,true
RT005334,SO025559,1,V00573,P0027,2026-05-15,ST011,1,82.95,Accepted,RR1,true
RT005335,SO025563,1,V00202,P0009,2026-05-30,ST012,1,119.95,Accepted,RR7,true
RT005336,SO025565,2,V00151,P0007,2026-06-17,ST013,1,126.95,Accepted,RR7,true
RT005337,SO025566,1,V00728,P0044,2026-05-03,ST014,1,115.95,Accepted,RR2,true
RT005338,SO025570,3,V00685,P0033,2026-05-21,ST017,1,48.95,Accepted,RR6,true
RT005339,SO025575,1,V00148,P0007,2026-05-19,ST014,1,126.95,Accepted,RR8,true
RT005340,SO025579,1,V00006,P0001,2026-06-15,ST011,1,217.56,Accepted,RR2,true
RT005341,SO025579,2,V00152,P0007,2026-05-05,ST004,1,101.56,Accepted,RR8,true
RT005342,SO025588,1,V00101,P0005,2026-05-05,ST004,1,133.95,Rejected,RR7,false
RT005343,SO025593,2,V00191,P0008,2026-05-18,ST007,1,135.95,Accepted,RR7,true
RT005344,SO025598,1,V00550,P0026,2026-05-26,ST009,1,52.95,Accepted,RR1,true
RT005345,SO025602,1,V00016,P0001,2026-05-16,ST011,1,271.95,Accepted,RR1,true
RT005346,SO025619,3,V00004,P0001,2026-06-09,ST001,1,271.95,Accepted,RR1,true
RT005347,SO025636,3,V00162,P0007,2026-05-12,ST009,1,126.95,Pending,RR1,false
RT005348,SO025640,4,V00175,P0008,2026-05-28,ST010,1,135.95,Accepted,RR7,true
RT005349,SO025647,1,V00175,P0008,2026-05-03,ST014,1,135.95,Accepted,RR1,true
RT005350,SO025647,2,V00724,P0042,2026-06-01,ST014,1,358.95,Accepted,RR1,true
RT005351,SO025648,1,V00201,P0009,2026-05-13,ST014,1,119.95,Accepted,RR2,true
RT005352,SO025648,2,V00331,P0014,2026-05-10,ST014,1,189.95,Accepted,RR7,true
RT005353,SO025658,4,V00208,P0009,2026-05-19,ST010,1,119.95,Accepted,RR7,true
RT005354,SO025659,1,V00447,P0020,2026-05-14,ST011,1,425.95,Rejected,RR8,false
RT005355,SO025667,2,V00461,P0021,2026-06-05,ST001,1,278.95,Accepted,RR4,false
RT005356,SO025668,5,V00619,P0030,2026-05-08,ST002,1,120.55,Accepted,RR8,true
RT005357,SO025674,3,V00714,P0037,2026-05-10,ST004,1,228.95,Pending,RR8,false
RT005358,SO025680,1,V00096,P0004,2026-06-04,ST005,1,240.95,Accepted,RR1,true
RT005359,SO025681,3,V00272,P0012,2026-06-04,ST005,1,116.95,Accepted,RR7,true
RT005360,SO025688,1,V00021,P0001,2026-05-11,ST008,1,271.95,Accepted,RR7,true
RT005361,SO025702,1,V00710,P0035,2026-05-18,ST012,1,192.95,Accepted,RR7,true
RT005362,SO025709,1,V00054,P0003,2026-05-07,ST017,1,164.95,Accepted,RR2,true
RT005363,SO025715,2,V00192,P0008,2026-05-26,ST005,1,135.95,Accepted,RR7,true
RT005364,SO025717,1,V00321,P0014,2026-06-04,ST001,1,151.96,Accepted,RR8,true
RT005365,SO025721,2,V00548,P0026,2026-05-14,ST016,1,52.95,Pending,RR3,false
RT005366,SO025722,2,V00381,P0016,2026-05-07,ST007,1,175.16,Accepted,RR3,true
RT005367,SO025722,3,V00047,P0002,2026-05-30,ST013,1,190.95,Pending,RR1,false
RT005368,SO025723,3,V00724,P0042,2026-05-29,ST011,1,358.95,Accepted,RR7,true
RT005369,SO025735,1,V00714,P0037,2026-05-10,ST004,1,194.61,Accepted,RR2,true
RT005370,SO025747,1,V00043,P0002,2026-05-11,ST007,1,152.76,Accepted,RR7,true
RT005371,SO025749,1,V00092,P0004,2026-05-30,ST007,1,240.95,Accepted,RR3,true
RT005372,SO025751,1,V00350,P0015,2026-05-13,ST008,1,219.95,Accepted,RR1,true
RT005373,SO025757,1,V00326,P0014,2026-05-10,ST014,1,189.95,Accepted,RR4,false
RT005374,SO025763,2,V00240,P0010,2026-05-28,ST011,1,108.95,Accepted,RR7,true
RT005375,SO025764,1,V00450,P0020,2026-06-16,ST011,1,425.95,Accepted,RR1,true
RT005376,SO025767,2,V00645,P0031,2026-06-04,ST012,1,75.95,Accepted,RR6,true
RT005377,SO025775,1,V00136,P0006,2026-05-26,ST015,1,162.95,Accepted,RR6,true
RT005378,SO025778,2,V00568,P0027,2026-05-17,ST016,1,82.95,Accepted,RR7,true
RT005379,SO025781,1,V00159,P0007,2026-05-04,ST017,1,126.95,Accepted,RR7,true
RT005380,SO025784,1,V00454,P0020,2026-05-14,ST018,3,1277.85,Accepted,RR6,true
RT005381,SO025790,1,V00593,P0028,2026-05-27,ST003,1,93.95,Accepted,RR1,true
RT005382,SO025790,3,V00737,P0049,2026-05-18,ST001,1,51.95,Accepted,RR3,true
RT005383,SO025798,1,V00242,P0011,2026-05-13,ST015,1,157.95,Accepted,RR8,true
RT005384,SO025801,1,V00119,P0005,2026-05-17,ST003,1,133.95,Accepted,RR6,true
RT005385,SO025818,3,V00245,P0011,2026-05-14,ST006,2,315.90,Rejected,RR7,false
RT005386,SO025819,1,V00030,P0002,2026-05-16,ST006,1,190.95,Accepted,RR6,true
RT005387,SO025823,4,V00140,P0006,2026-05-17,ST008,1,162.95,Accepted,RR1,true
RT005388,SO025827,1,V00315,P0014,2026-05-13,ST009,1,189.95,Accepted,RR8,true
RT005389,SO025833,3,V00142,P0006,2026-05-24,ST011,1,162.95,Accepted,RR4,false
RT005390,SO025836,1,V00254,P0011,2026-05-25,ST011,1,157.95,Accepted,RR3,true
RT005391,SO025841,1,V00653,P0031,2026-05-15,ST013,1,75.95,Accepted,RR7,true
RT005392,SO025846,1,V00716,P0038,2026-05-14,ST013,1,476.95,Accepted,RR8,true
RT005393,SO025852,3,V00532,P0025,2026-06-12,ST014,1,95.95,Accepted,RR2,true
RT005394,SO025852,5,V00054,P0003,2026-05-07,ST014,1,164.95,Accepted,RR2,true
RT005395,SO025855,1,V00676,P0033,2026-05-11,ST015,1,48.95,Accepted,RR3,true
RT005396,SO025858,1,V00725,P0043,2026-05-20,ST016,1,138.95,Accepted,RR7,true
RT005397,SO025858,2,V00714,P0037,2026-05-05,ST016,1,228.95,Accepted,RR1,true
RT005398,SO025875,1,V00049,P0003,2026-06-07,ST003,1,164.95,Pending,RR3,false
RT005399,SO025877,2,V00723,P0042,2026-05-16,ST004,1,305.11,Pending,RR5,false
RT005400,SO025892,2,V00044,P0002,2026-05-10,ST009,1,190.95,Accepted,RR3,true
RT005401,SO025894,1,V00004,P0001,2026-05-19,ST010,1,271.95,Accepted,RR4,false
RT005402,SO025894,3,V00615,P0029,2026-06-01,ST010,1,135.95,Accepted,RR8,true
RT005403,SO025897,2,V00710,P0035,2026-05-29,ST011,1,192.95,Accepted,RR2,true
RT005404,SO025898,1,V00426,P0019,2026-06-22,ST011,1,250.95,Accepted,RR7,true
RT005405,SO025901,2,V00045,P0002,2026-05-29,ST012,1,190.95,Accepted,RR1,true
RT005406,SO025902,1,V00177,P0008,2026-06-05,ST012,1,135.95,Accepted,RR7,true
RT005407,SO025905,1,V00574,P0027,2026-05-15,ST014,1,82.95,Accepted,RR1,true
RT005408,SO025910,2,V00327,P0014,2026-05-13,ST011,1,189.95,Accepted,RR4,false
RT005409,SO025921,1,V00737,P0049,2026-05-29,ST004,1,46.75,Accepted,RR8,true
RT005410,SO025927,4,V00728,P0044,2026-05-27,ST001,1,115.95,Accepted,RR3,true
RT005411,SO025933,1,V00374,P0016,2026-06-03,ST004,1,218.95,Accepted,RR4,false
RT005412,SO025942,1,V00740,P0050,2026-06-22,ST015,1,215.95,Accepted,RR1,true
RT005413,SO025947,2,V00232,P0010,2026-05-07,ST014,1,92.61,Rejected,RR7,false
RT005414,SO025948,1,V00307,P0013,2026-05-18,ST007,1,175.95,Accepted,RR8,true
RT005415,SO025949,1,V00718,P0039,2026-05-24,ST008,1,220.95,Accepted,RR1,true
RT005416,SO025958,1,V00616,P0029,2026-05-23,ST016,1,135.95,Accepted,RR4,false
RT005417,SO025961,2,V00007,P0001,2026-05-09,ST011,1,244.75,Accepted,RR1,true
RT005418,SO025962,2,V00306,P0013,2026-05-07,ST011,1,175.95,Accepted,RR4,false
RT005419,SO025964,2,V00102,P0005,2026-06-03,ST003,1,113.86,Accepted,RR8,true
RT005420,SO025966,1,V00101,P0005,2026-05-15,ST012,1,113.86,Accepted,RR4,false
RT005421,SO025967,2,V00731,P0046,2026-05-09,ST005,1,121.95,Accepted,RR3,true
RT005422,SO025967,4,V00514,P0024,2026-05-20,ST015,1,122.95,Accepted,RR3,true
RT005423,SO025972,2,V00568,P0027,2026-05-23,ST006,1,82.95,Accepted,RR7,true
RT005424,SO025974,1,V00459,P0021,2026-05-18,ST015,2,557.90,Pending,RR3,false
RT005425,SO025974,3,V00731,P0046,2026-05-21,ST015,1,121.95,Accepted,RR8,true
RT005426,SO025976,4,V00152,P0007,2026-05-08,ST016,1,126.95,Accepted,RR7,true
RT005427,SO025978,1,V00330,P0014,2026-05-15,ST017,1,189.95,Accepted,RR3,true
RT005428,SO025979,1,V00735,P0048,2026-06-09,ST014,1,83.95,Accepted,RR4,false
RT005429,SO025979,2,V00381,P0016,2026-06-16,ST010,1,218.95,Accepted,RR1,true
RT005430,SO025987,1,V00115,P0005,2026-05-16,ST011,1,133.95,Accepted,RR5,true
RT005431,SO025991,1,V00307,P0013,2026-05-31,ST004,1,158.35,Accepted,RR1,true
RT005432,SO025993,2,V00624,P0030,2026-05-28,ST007,1,133.95,Accepted,RR3,true
RT005433,SO026000,3,V00006,P0001,2026-05-11,ST003,1,271.95,Accepted,RR1,true
RT005434,SO026001,4,V00744,P0052,2026-05-29,ST003,1,131.95,Accepted,RR5,true
