OrderLineID,OrderID,OrderLineNumber,VariantID,ProductID,Quantity,UnitPrice,DiscountAmount,LineTotal
SO024785-3,SO024785,3,V00083,P0004,1,240.95,0.00,240.95
SO024786-1,SO024786,1,V00081,P0004,1,240.95,0.00,240.95
SO024787-1,SO024787,1,V00740,P0050,1,215.95,0.00,215.95
SO024788-1,SO024788,1,V00032,P0002,1,190.95,0.00,190.95
SO024788-2,SO024788,2,V00741,P0051,1,73.95,0.00,73.95
SO024788-3,SO024788,3,V00159,P0007,1,126.95,0.00,126.95
SO024788-4,SO024788,4,V00740,P0050,1,215.95,0.00,215.95
SO024789-1,SO024789,1,V00087,P0004,1,240.95,36.14,204.81
SO024789-2,SO024789,2,V00709,P0035,1,192.95,0.00,192.95
SO024790-1,SO024790,1,V00103,P0005,1,133.95,0.00,133.95
SO024791-1,SO024791,1,V00709,P0035,1,192.95,0.00,192.95
SO024791-2,SO024791,2,V00017,P0001,1,271.95,0.00,271.95
SO024792-1,SO024792,1,V00329,P0014,1,189.95,0.00,189.95
SO024793-1,SO024793,1,V00019,P0001,1,271.95,0.00,271.95
SO024794-1,SO024794,1,V00086,P0004,1,240.95,0.00,240.95
SO024795-1,SO024795,1,V00496,P0023,1,132.95,0.00,132.95
SO024795-2,SO024795,2,V00487,P0022,1,439.95,44.00,395.95
SO024795-3,SO024795,3,V00729,P0045,1,93.95,0.00,93.95
SO024796-1,SO024796,1,V00734,P0047,1,89.95,0.00,89.95
SO024796-2,SO024796,2,V00716,P0038,1,476.95,95.39,381.56
SO024797-1,SO024797,1,V00719,P0040,1,339.95,0.00,339.95
SO024797-2,SO024797,2,V00715,P0038,1,476.95,0.00,476.95
SO024798-1,SO024798,1,V00449,P0020,1,425.95,0.00,425.95
SO024799-1,SO024799,1,V00188,P0008,1,135.95,0.00,135.95
SO024800-1,SO024800,1,V00279,P0012,1,116.95,0.00,116.95
SO024801-1,SO024801,1,V00530,P0025,1,95.95,0.00,95.95
SO024801-2,SO024801,2,V00709,P0035,1,192.95,0.00,192.95
SO024802-1,SO024802,1,V00461,P0021,1,278.95,0.00,278.95
SO024803-1,SO024803,1,V00466,P0021,1,278.95,0.00,278.95
SO024803-2,SO024803,2,V00720,P0040,1,339.95,0.00,339.95
SO024803-3,SO024803,3,V00470,P0021,1,278.95,0.00,278.95
SO024803-4,SO024803,4,V00717,P0039,1,220.95,0.00,220.95
SO024804-1,SO024804,1,V00514,P0024,1,122.95,0.00,122.95
SO024804-2,SO024804,2,V00095,P0004,2,240.95,0.00,481.90
SO024804-3,SO024804,3,V00737,P0049,2,51.95,0.00,103.90
SO024805-1,SO024805,1,V00734,P0047,1,89.95,0.00,89.95
SO024805-2,SO024805,2,V00057,P0003,1,164.95,24.74,140.21
SO024806-1,SO024806,1,V00718,P0039,1,220.95,44.19,176.76
SO024806-2,SO024806,2,V00732,P0046,1,121.95,0.00,121.95
SO024807-1,SO024807,1,V00129,P0006,2,162.95,32.59,293.31
SO024808-1,SO024808,1,V00728,P0044,1,115.95,0.00,115.95
SO024809-1,SO024809,1,V00318,P0014,1,189.95,37.99,151.96
SO024809-2,SO024809,2,V00720,P0040,1,339.95,0.00,339.95
SO024810-1,SO024810,1,V00321,P0014,2,189.95,0.00,379.90
SO024811-1,SO024811,1,V00129,P0006,1,162.95,24.44,138.51
SO024812-1,SO024812,1,V00740,P0050,1,215.95,0.00,215.95
SO024812-2,SO024812,2,V00739,P0050,1,215.95,0.00,215.95
SO024813-1,SO024813,1,V00735,P0048,1,83.95,0.00,83.95
SO024814-1,SO024814,1,V00040,P0002,1,190.95,0.00,190.95
SO024814-2,SO024814,2,V00319,P0014,1,189.95,0.00,189.95
SO024814-3,SO024814,3,V00426,P0019,1,250.95,37.64,213.31
SO024814-4,SO024814,4,V00146,P0007,1,126.95,0.00,126.95
SO024814-5,SO024814,5,V00549,P0026,1,52.95,0.00,52.95
SO024815-1,SO024815,1,V00139,P0006,1,162.95,0.00,162.95
SO024815-2,SO024815,2,V00467,P0021,1,278.95,0.00,278.95
SO024816-1,SO024816,1,V00287,P0012,1,116.95,0.00,116.95
SO024816-2,SO024816,2,V00744,P0052,1,131.95,26.39,105.56
SO024816-3,SO024816,3,V00491,P0022,1,439.95,0.00,439.95
SO024817-1,SO024817,1,V00440,P0020,1,425.95,0.00,425.95
SO024818-1,SO024818,1,V00740,P0050,1,215.95,0.00,215.95
SO024819-1,SO024819,1,V00449,P0020,1,425.95,0.00,425.95
SO024819-2,SO024819,2,V00739,P0050,1,215.95,0.00,215.95
SO024819-3,SO024819,3,V00741,P0051,3,73.95,44.37,177.48
SO024819-4,SO024819,4,V00676,P0033,1,48.95,0.00,48.95
SO024820-1,SO024820,1,V00719,P0040,1,339.95,0.00,339.95
SO024820-2,SO024820,2,V00056,P0003,1,164.95,0.00,164.95
SO024821-1,SO024821,1,V00162,P0007,1,126.95,0.00,126.95
SO024821-2,SO024821,2,V00269,P0012,1,116.95,0.00,116.95
SO024821-3,SO024821,3,V00739,P0050,1,215.95,0.00,215.95
SO024822-1,SO024822,1,V00005,P0001,1,271.95,0.00,271.95
SO024823-1,SO024823,1,V00405,P0018,1,180.95,0.00,180.95
SO024823-2,SO024823,2,V00719,P0040,1,339.95,0.00,339.95
SO024824-1,SO024824,1,V00444,P0020,1,425.95,0.00,425.95
SO024824-2,SO024824,2,V00011,P0001,1,271.95,0.00,271.95
SO024824-3,SO024824,3,V00251,P0011,1,157.95,15.80,142.15
SO024824-4,SO024824,4,V00728,P0044,1,115.95,0.00,115.95
SO024825-1,SO024825,1,V00744,P0052,1,131.95,0.00,131.95
SO024826-1,SO024826,1,V00503,P0023,1,132.95,0.00,132.95
SO024827-1,SO024827,1,V00744,P0052,1,131.95,0.00,131.95
SO024828-1,SO024828,1,V00731,P0046,1,121.95,0.00,121.95
SO024829-1,SO024829,1,V00711,P0036,1,177.95,0.00,177.95
SO024830-1,SO024830,1,V00240,P0010,1,108.95,10.90,98.05
SO024830-2,SO024830,2,V00073,P0004,1,240.95,0.00,240.95
SO024831-1,SO024831,1,V00306,P0013,1,175.95,0.00,175.95
SO024832-1,SO024832,1,V00485,P0022,1,439.95,0.00,439.95
SO024833-1,SO024833,1,V00710,P0035,1,192.95,0.00,192.95
SO024834-1,SO024834,1,V00691,P0034,1,61.95,12.39,49.56
SO024834-2,SO024834,2,V00470,P0021,1,278.95,41.84,237.11
SO024834-3,SO024834,3,V00308,P0013,1,175.95,0.00,175.95
SO024835-1,SO024835,1,V00282,P0012,1,116.95,0.00,116.95
SO024835-2,SO024835,2,V00113,P0005,1,133.95,0.00,133.95
SO024835-3,SO024835,3,V00113,P0005,2,133.95,0.00,267.90
SO024836-1,SO024836,1,V00314,P0014,1,189.95,0.00,189.95
SO024836-2,SO024836,2,V00609,P0029,1,135.95,0.00,135.95
SO024837-1,SO024837,1,V00103,P0005,1,133.95,0.00,133.95
SO024838-1,SO024838,1,V00737,P0049,1,51.95,0.00,51.95
SO024839-1,SO024839,1,V00705,P0034,1,61.95,0.00,61.95
SO024839-2,SO024839,2,V00569,P0027,1,82.95,0.00,82.95
SO024840-1,SO024840,1,V00592,P0028,3,93.95,0.00,281.85
SO024840-2,SO024840,2,V00744,P0052,2,131.95,0.00,263.90
SO024841-1,SO024841,1,V00744,P0052,1,131.95,0.00,131.95
SO024841-2,SO024841,2,V00739,P0050,2,215.95,0.00,431.90
SO024842-1,SO024842,1,V00005,P0001,1,271.95,0.00,271.95
SO024842-2,SO024842,2,V00425,P0019,1,250.95,0.00,250.95
SO024843-1,SO024843,1,V00634,P0030,3,133.95,0.00,401.85
SO024844-1,SO024844,1,V00741,P0051,1,73.95,0.00,73.95
SO024845-1,SO024845,1,V00732,P0046,1,121.95,18.29,103.66
SO024845-2,SO024845,2,V00023,P0001,2,271.95,81.58,462.32
SO024845-3,SO024845,3,V00744,P0052,1,131.95,0.00,131.95
SO024845-4,SO024845,4,V00306,P0013,1,175.95,0.00,175.95
SO024846-1,SO024846,1,V00724,P0042,1,358.95,0.00,358.95
SO024846-2,SO024846,2,V00309,P0013,1,175.95,0.00,175.95
SO024846-3,SO024846,3,V00353,P0015,1,219.95,0.00,219.95
SO024847-1,SO024847,1,V00732,P0046,1,121.95,0.00,121.95
SO024847-2,SO024847,2,V00722,P0041,1,211.95,0.00,211.95
SO024848-1,SO024848,1,V00235,P0010,1,108.95,0.00,108.95
SO024848-2,SO024848,2,V00723,P0042,1,358.95,0.00,358.95
SO024849-1,SO024849,1,V00543,P0025,1,95.95,0.00,95.95
SO024850-1,SO024850,1,V00714,P0037,2,228.95,0.00,457.90
SO024850-2,SO024850,2,V00716,P0038,1,476.95,0.00,476.95
SO024850-3,SO024850,3,V00326,P0014,1,189.95,0.00,189.95
SO024851-1,SO024851,1,V00568,P0027,1,82.95,0.00,82.95
SO024851-2,SO024851,2,V00034,P0002,1,190.95,0.00,190.95
SO024851-3,SO024851,3,V00190,P0008,3,135.95,0.00,407.85
SO024852-1,SO024852,1,V00323,P0014,1,189.95,37.99,151.96
SO024853-1,SO024853,1,V00647,P0031,1,75.95,0.00,75.95
SO024853-2,SO024853,2,V00545,P0025,2,95.95,0.00,191.90
SO024853-3,SO024853,3,V00473,P0021,1,278.95,0.00,278.95
SO024853-4,SO024853,4,V00712,P0036,1,177.95,0.00,177.95
SO024853-5,SO024853,5,V00394,P0017,1,159.95,0.00,159.95
SO024854-1,SO024854,1,V00448,P0020,1,425.95,0.00,425.95
SO024855-1,SO024855,1,V00741,P0051,1,73.95,0.00,73.95
SO024855-2,SO024855,2,V00082,P0004,1,240.95,0.00,240.95
SO024856-1,SO024856,1,V00028,P0002,1,190.95,0.00,190.95
SO024856-2,SO024856,2,V00150,P0007,1,126.95,0.00,126.95
SO024857-1,SO024857,1,V00730,P0045,1,93.95,0.00,93.95
SO024857-2,SO024857,2,V00175,P0008,1,135.95,0.00,135.95
SO024858-1,SO024858,1,V00730,P0045,1,93.95,0.00,93.95
SO024859-1,SO024859,1,V00279,P0012,1,116.95,0.00,116.95
SO024860-1,SO024860,1,V00354,P0015,1,219.95,32.99,186.96
SO024861-1,SO024861,1,V00726,P0043,1,138.95,0.00,138.95
SO024861-2,SO024861,2,V00105,P0005,1,133.95,0.00,133.95
SO024861-3,SO024861,3,V00393,P0017,1,159.95,0.00,159.95
SO024861-4,SO024861,4,V00604,P0029,1,135.95,0.00,135.95
SO024861-5,SO024861,5,V00726,P0043,1,138.95,0.00,138.95
SO024862-1,SO024862,1,V00405,P0018,1,180.95,0.00,180.95
SO024863-1,SO024863,1,V00089,P0004,1,240.95,36.14,204.81
SO024864-1,SO024864,1,V00733,P0047,1,89.95,0.00,89.95
SO024864-2,SO024864,2,V00675,P0033,1,48.95,0.00,48.95
SO024864-3,SO024864,3,V00713,P0037,1,228.95,0.00,228.95
SO024864-4,SO024864,4,V00711,P0036,1,177.95,35.59,142.36
SO024865-1,SO024865,1,V00354,P0015,1,219.95,0.00,219.95
SO024865-2,SO024865,2,V00034,P0002,1,190.95,0.00,190.95
SO024865-3,SO024865,3,V00730,P0045,1,93.95,14.09,79.86
SO024865-4,SO024865,4,V00077,P0004,1,240.95,0.00,240.95
SO024866-1,SO024866,1,V00076,P0004,1,240.95,0.00,240.95
SO024866-2,SO024866,2,V00447,P0020,1,425.95,42.60,383.35
SO024867-1,SO024867,1,V00256,P0011,1,157.95,0.00,157.95
SO024867-2,SO024867,2,V00453,P0020,1,425.95,85.19,340.76
SO024868-1,SO024868,1,V00731,P0046,1,121.95,24.39,97.56
SO024869-1,SO024869,1,V00034,P0002,1,190.95,0.00,190.95
SO024869-2,SO024869,2,V00113,P0005,1,133.95,0.00,133.95
SO024870-1,SO024870,1,V00009,P0001,2,271.95,0.00,543.90
SO024871-1,SO024871,1,V00268,P0012,1,116.95,0.00,116.95
SO024871-2,SO024871,2,V00731,P0046,1,121.95,0.00,121.95
SO024872-1,SO024872,1,V00736,P0048,1,83.95,0.00,83.95
SO024872-2,SO024872,2,V00202,P0009,1,119.95,0.00,119.95
SO024872-3,SO024872,3,V00716,P0038,1,476.95,0.00,476.95
SO024872-4,SO024872,4,V00740,P0050,1,215.95,0.00,215.95
SO024873-1,SO024873,1,V00725,P0043,1,138.95,20.84,118.11
SO024874-1,SO024874,1,V00528,P0024,1,122.95,0.00,122.95
SO024874-2,SO024874,2,V00725,P0043,1,138.95,0.00,138.95
SO024874-3,SO024874,3,V00405,P0018,1,180.95,0.00,180.95
SO024874-4,SO024874,4,V00710,P0035,2,192.95,0.00,385.90
SO024875-1,SO024875,1,V00307,P0013,2,175.95,0.00,351.90
SO024875-2,SO024875,2,V00718,P0039,1,220.95,0.00,220.95
SO024875-3,SO024875,3,V00560,P0026,1,52.95,0.00,52.95
SO024876-1,SO024876,1,V00714,P0037,1,228.95,0.00,228.95
SO024877-1,SO024877,1,V00741,P0051,2,73.95,0.00,147.90
SO024877-2,SO024877,2,V00720,P0040,1,339.95,0.00,339.95
SO024877-3,SO024877,3,V00735,P0048,1,83.95,8.40,75.55
SO024878-1,SO024878,1,V00600,P0028,3,93.95,0.00,281.85
SO024879-1,SO024879,1,V00716,P0038,1,476.95,0.00,476.95
SO024880-1,SO024880,1,V00151,P0007,1,126.95,0.00,126.95
SO024880-2,SO024880,2,V00363,P0016,1,218.95,0.00,218.95
SO024881-1,SO024881,1,V00204,P0009,1,119.95,0.00,119.95
SO024881-2,SO024881,2,V00453,P0020,1,425.95,0.00,425.95
SO024882-1,SO024882,1,V00115,P0005,1,133.95,0.00,133.95
SO024882-2,SO024882,2,V00053,P0003,2,164.95,0.00,329.90
SO024883-1,SO024883,1,V00718,P0039,1,220.95,0.00,220.95
SO024883-2,SO024883,2,V00142,P0006,1,162.95,0.00,162.95
SO024884-1,SO024884,1,V00712,P0036,1,177.95,0.00,177.95
SO024884-2,SO024884,2,V00380,P0016,1,218.95,0.00,218.95
SO024885-1,SO024885,1,V00742,P0051,1,73.95,11.09,62.86
SO024885-2,SO024885,2,V00732,P0046,1,121.95,0.00,121.95
SO024886-1,SO024886,1,V00715,P0038,2,476.95,143.08,810.82
SO024886-2,SO024886,2,V00519,P0024,1,122.95,0.00,122.95
SO024886-3,SO024886,3,V00101,P0005,3,133.95,0.00,401.85
SO024886-4,SO024886,4,V00669,P0032,1,39.95,4.00,35.95
SO024887-1,SO024887,1,V00719,P0040,1,339.95,0.00,339.95
SO024887-2,SO024887,2,V00453,P0020,1,425.95,0.00,425.95
SO024887-3,SO024887,3,V00716,P0038,1,476.95,0.00,476.95
SO024888-1,SO024888,1,V00332,P0014,1,189.95,0.00,189.95
SO024888-2,SO024888,2,V00070,P0003,1,164.95,0.00,164.95
SO024888-3,SO024888,3,V00728,P0044,1,115.95,17.39,98.56
SO024889-1,SO024889,1,V00358,P0015,1,219.95,0.00,219.95
SO024889-2,SO024889,2,V00415,P0018,1,180.95,0.00,180.95
SO024890-1,SO024890,1,V00724,P0042,2,358.95,0.00,717.90
SO024890-2,SO024890,2,V00732,P0046,1,121.95,0.00,121.95
SO024890-3,SO024890,3,V00720,P0040,1,339.95,0.00,339.95
SO024890-4,SO024890,4,V00720,P0040,1,339.95,0.00,339.95
SO024891-1,SO024891,1,V00308,P0013,2,175.95,0.00,351.90
SO024892-1,SO024892,1,V00713,P0037,1,228.95,0.00,228.95
SO024893-1,SO024893,1,V00234,P0010,1,108.95,0.00,108.95
SO024893-2,SO024893,2,V00167,P0007,1,126.95,0.00,126.95
SO024894-1,SO024894,1,V00737,P0049,1,51.95,0.00,51.95
SO024894-2,SO024894,2,V00315,P0014,2,189.95,0.00,379.90
SO024895-1,SO024895,1,V00284,P0012,1,116.95,0.00,116.95
SO024895-2,SO024895,2,V00158,P0007,1,126.95,0.00,126.95
SO024895-3,SO024895,3,V00744,P0052,1,131.95,0.00,131.95
SO024895-4,SO024895,4,V00514,P0024,1,122.95,0.00,122.95
SO024896-1,SO024896,1,V00729,P0045,1,93.95,0.00,93.95
SO024897-1,SO024897,1,V00344,P0015,2,219.95,0.00,439.90
SO024898-1,SO024898,1,V00668,P0032,1,39.95,0.00,39.95
SO024898-2,SO024898,2,V00434,P0019,1,250.95,0.00,250.95
SO024899-1,SO024899,1,V00330,P0014,2,189.95,0.00,379.90
SO024899-2,SO024899,2,V00114,P0005,1,133.95,0.00,133.95
SO024899-3,SO024899,3,V00731,P0046,1,121.95,0.00,121.95
SO024900-1,SO024900,1,V00127,P0006,1,162.95,0.00,162.95
SO024900-2,SO024900,2,V00713,P0037,1,228.95,0.00,228.95
SO024900-3,SO024900,3,V00147,P0007,1,126.95,0.00,126.95
SO024901-1,SO024901,1,V00245,P0011,1,157.95,0.00,157.95
SO024902-1,SO024902,1,V00538,P0025,2,95.95,0.00,191.90
SO024902-2,SO024902,2,V00720,P0040,1,339.95,0.00,339.95
SO024903-1,SO024903,1,V00042,P0002,1,190.95,0.00,190.95
SO024903-2,SO024903,2,V00739,P0050,1,215.95,0.00,215.95
SO024904-1,SO024904,1,V00735,P0048,1,83.95,0.00,83.95
SO024905-1,SO024905,1,V00735,P0048,2,83.95,0.00,167.90
SO024905-2,SO024905,2,V00189,P0008,1,135.95,0.00,135.95
SO024905-3,SO024905,3,V00406,P0018,1,180.95,0.00,180.95
SO024906-1,SO024906,1,V00476,P0022,1,439.95,0.00,439.95
SO024906-2,SO024906,2,V00729,P0045,3,93.95,0.00,281.85
SO024907-1,SO024907,1,V00130,P0006,1,162.95,0.00,162.95
SO024908-1,SO024908,1,V00107,P0005,2,133.95,0.00,267.90
SO024908-2,SO024908,2,V00274,P0012,1,116.95,0.00,116.95
SO024909-1,SO024909,1,V00307,P0013,1,175.95,0.00,175.95
SO024909-2,SO024909,2,V00572,P0027,1,82.95,0.00,82.95
SO024909-3,SO024909,3,V00482,P0022,2,439.95,0.00,879.90
SO024910-1,SO024910,1,V00595,P0028,1,93.95,0.00,93.95
SO024910-2,SO024910,2,V00716,P0038,3,476.95,0.00,1430.85
SO024911-1,SO024911,1,V00722,P0041,1,211.95,21.20,190.75
SO024911-2,SO024911,2,V00369,P0016,1,218.95,0.00,218.95
SO024912-1,SO024912,1,V00712,P0036,1,177.95,0.00,177.95
SO024912-2,SO024912,2,V00069,P0003,1,164.95,0.00,164.95
SO024913-1,SO024913,1,V00734,P0047,1,89.95,0.00,89.95
SO024913-2,SO024913,2,V00075,P0004,1,240.95,0.00,240.95
SO024913-3,SO024913,3,V00161,P0007,1,126.95,0.00,126.95
SO024914-1,SO024914,1,V00136,P0006,1,162.95,0.00,162.95
SO024914-2,SO024914,2,V00225,P0010,1,108.95,0.00,108.95
SO024915-1,SO024915,1,V00310,P0013,1,175.95,0.00,175.95
SO024915-2,SO024915,2,V00650,P0031,1,75.95,0.00,75.95
SO024915-3,SO024915,3,V00718,P0039,1,220.95,0.00,220.95
SO024915-4,SO024915,4,V00709,P0035,1,192.95,0.00,192.95
SO024916-1,SO024916,1,V00734,P0047,1,89.95,17.99,71.96
SO024916-2,SO024916,2,V00494,P0023,1,132.95,0.00,132.95
SO024916-3,SO024916,3,V00395,P0017,1,159.95,0.00,159.95
SO024917-1,SO024917,1,V00102,P0005,1,133.95,0.00,133.95
SO024918-1,SO024918,1,V00574,P0027,1,82.95,0.00,82.95
SO024918-2,SO024918,2,V00496,P0023,1,132.95,0.00,132.95
SO024918-3,SO024918,3,V00740,P0050,1,215.95,0.00,215.95
SO024918-4,SO024918,4,V00722,P0041,1,211.95,0.00,211.95
SO024919-1,SO024919,1,V00339,P0015,1,219.95,0.00,219.95
SO024920-1,SO024920,1,V00406,P0018,1,180.95,0.00,180.95
SO024920-2,SO024920,2,V00715,P0038,1,476.95,0.00,476.95
SO024921-1,SO024921,1,V00209,P0009,1,119.95,0.00,119.95
SO024922-1,SO024922,1,V00019,P0001,1,271.95,0.00,271.95
SO024923-1,SO024923,1,V00740,P0050,1,215.95,0.00,215.95
SO024924-1,SO024924,1,V00727,P0044,1,115.95,0.00,115.95
SO024925-1,SO024925,1,V00723,P0042,1,358.95,0.00,358.95
SO024925-2,SO024925,2,V00716,P0038,1,476.95,0.00,476.95
SO024926-1,SO024926,1,V00091,P0004,1,240.95,48.19,192.76
SO024927-1,SO024927,1,V00718,P0039,1,220.95,0.00,220.95
SO024928-1,SO024928,1,V00441,P0020,1,425.95,0.00,425.95
SO024928-2,SO024928,2,V00437,P0019,1,250.95,0.00,250.95
SO024929-1,SO024929,1,V00735,P0048,1,83.95,0.00,83.95
SO024929-2,SO024929,2,V00366,P0016,2,218.95,0.00,437.90
SO024929-3,SO024929,3,V00744,P0052,1,131.95,0.00,131.95
SO024930-1,SO024930,1,V00718,P0039,1,220.95,0.00,220.95
SO024930-2,SO024930,2,V00532,P0025,1,95.95,0.00,95.95
SO024930-3,SO024930,3,V00341,P0015,1,219.95,0.00,219.95
SO024930-4,SO024930,4,V00164,P0007,1,126.95,0.00,126.95
SO024930-5,SO024930,5,V00448,P0020,1,425.95,0.00,425.95
SO024931-1,SO024931,1,V00725,P0043,1,138.95,0.00,138.95
SO024931-2,SO024931,2,V00580,P0027,1,82.95,0.00,82.95
SO024931-3,SO024931,3,V00029,P0002,1,190.95,0.00,190.95
SO024931-4,SO024931,4,V00572,P0027,1,82.95,0.00,82.95
SO024931-5,SO024931,5,V00139,P0006,1,162.95,16.30,146.65
SO024932-1,SO024932,1,V00740,P0050,1,215.95,43.19,172.76
SO024932-2,SO024932,2,V00437,P0019,1,250.95,0.00,250.95
SO024933-1,SO024933,1,V00320,P0014,1,189.95,0.00,189.95
SO024933-2,SO024933,2,V00482,P0022,1,439.95,0.00,439.95
SO024933-3,SO024933,3,V00720,P0040,1,339.95,50.99,288.96
SO024934-1,SO024934,1,V00282,P0012,3,116.95,0.00,350.85
SO024935-1,SO024935,1,V00727,P0044,2,115.95,0.00,231.90
SO024935-2,SO024935,2,V00715,P0038,1,476.95,0.00,476.95
SO024935-3,SO024935,3,V00720,P0040,1,339.95,34.00,305.95
SO024935-4,SO024935,4,V00355,P0015,1,219.95,0.00,219.95
SO024936-1,SO024936,1,V00568,P0027,1,82.95,0.00,82.95
SO024937-1,SO024937,1,V00722,P0041,1,211.95,0.00,211.95
SO024938-1,SO024938,1,V00650,P0031,1,75.95,0.00,75.95
SO024939-1,SO024939,1,V00318,P0014,1,189.95,0.00,189.95
SO024939-2,SO024939,2,V00425,P0019,1,250.95,0.00,250.95
SO024940-1,SO024940,1,V00394,P0017,1,159.95,0.00,159.95
SO024941-1,SO024941,1,V00591,P0028,1,93.95,0.00,93.95
SO024941-2,SO024941,2,V00502,P0023,1,132.95,0.00,132.95
SO024941-3,SO024941,3,V00715,P0038,1,476.95,0.00,476.95
SO024942-1,SO024942,1,V00590,P0028,1,93.95,18.79,75.16
SO024942-2,SO024942,2,V00138,P0006,2,162.95,0.00,325.90
SO024942-3,SO024942,3,V00258,P0011,1,157.95,0.00,157.95
SO024942-4,SO024942,4,V00716,P0038,1,476.95,0.00,476.95
SO024942-5,SO024942,5,V00607,P0029,2,135.95,0.00,271.90
SO024943-1,SO024943,1,V00284,P0012,1,116.95,0.00,116.95
SO024943-2,SO024943,2,V00733,P0047,1,89.95,0.00,89.95
SO024943-3,SO024943,3,V00101,P0005,1,133.95,0.00,133.95
SO024944-1,SO024944,1,V00737,P0049,1,51.95,0.00,51.95
SO024945-1,SO024945,1,V00106,P0005,1,133.95,0.00,133.95
SO024945-2,SO024945,2,V00647,P0031,1,75.95,0.00,75.95
SO024946-1,SO024946,1,V00658,P0032,1,39.95,0.00,39.95
SO024947-1,SO024947,1,V00730,P0045,2,93.95,0.00,187.90
SO024948-1,SO024948,1,V00404,P0018,1,180.95,0.00,180.95
SO024949-1,SO024949,1,V00080,P0004,1,240.95,0.00,240.95
SO024950-1,SO024950,1,V00061,P0003,1,164.95,0.00,164.95
SO024951-1,SO024951,1,V00052,P0003,1,164.95,0.00,164.95
SO024952-1,SO024952,1,V00735,P0048,1,83.95,0.00,83.95
SO024952-2,SO024952,2,V00459,P0021,1,278.95,0.00,278.95
SO024953-1,SO024953,1,V00513,P0024,1,122.95,0.00,122.95
SO024953-2,SO024953,2,V00714,P0037,3,228.95,137.37,549.48
SO024954-1,SO024954,1,V00700,P0034,1,61.95,0.00,61.95
SO024955-1,SO024955,1,V00077,P0004,1,240.95,24.10,216.85
SO024955-2,SO024955,2,V00511,P0024,1,122.95,18.44,104.51
SO024956-1,SO024956,1,V00188,P0008,1,135.95,0.00,135.95
SO024957-1,SO024957,1,V00219,P0010,1,108.95,0.00,108.95
SO024958-1,SO024958,1,V00714,P0037,2,228.95,0.00,457.90
SO024958-2,SO024958,2,V00115,P0005,1,133.95,0.00,133.95
SO024958-3,SO024958,3,V00148,P0007,1,126.95,0.00,126.95
SO024959-1,SO024959,1,V00741,P0051,1,73.95,0.00,73.95
SO024959-2,SO024959,2,V00340,P0015,1,219.95,0.00,219.95
SO024959-3,SO024959,3,V00742,P0051,1,73.95,0.00,73.95
SO024960-1,SO024960,1,V00387,P0017,1,159.95,0.00,159.95
SO024960-2,SO024960,2,V00453,P0020,1,425.95,0.00,425.95
SO024961-1,SO024961,1,V00734,P0047,1,89.95,17.99,71.96
SO024961-2,SO024961,2,V00713,P0037,1,228.95,0.00,228.95
SO024962-1,SO024962,1,V00739,P0050,1,215.95,32.39,183.56
SO024962-2,SO024962,2,V00464,P0021,1,278.95,27.90,251.05
SO024963-1,SO024963,1,V00489,P0022,1,439.95,0.00,439.95
SO024964-1,SO024964,1,V00524,P0024,1,122.95,0.00,122.95
SO024964-2,SO024964,2,V00615,P0029,1,135.95,0.00,135.95
SO024964-3,SO024964,3,V00333,P0014,1,189.95,0.00,189.95
SO024965-1,SO024965,1,V00254,P0011,1,157.95,0.00,157.95
SO024965-2,SO024965,2,V00717,P0039,1,220.95,0.00,220.95
SO024965-3,SO024965,3,V00279,P0012,3,116.95,0.00,350.85
SO024966-1,SO024966,1,V00737,P0049,1,51.95,0.00,51.95
SO024966-2,SO024966,2,V00099,P0005,2,133.95,0.00,267.90
SO024967-1,SO024967,1,V00429,P0019,1,250.95,0.00,250.95
SO024967-2,SO024967,2,V00434,P0019,1,250.95,0.00,250.95
SO024967-3,SO024967,3,V00561,P0026,1,52.95,0.00,52.95
SO024968-1,SO024968,1,V00714,P0037,1,228.95,0.00,228.95
SO024968-2,SO024968,2,V00294,P0013,1,175.95,35.19,140.76
SO024969-1,SO024969,1,V00743,P0052,1,131.95,0.00,131.95
SO024970-1,SO024970,1,V00369,P0016,1,218.95,0.00,218.95
SO024970-2,SO024970,2,V00465,P0021,1,278.95,55.79,223.16
SO024970-3,SO024970,3,V00726,P0043,1,138.95,0.00,138.95
SO024971-1,SO024971,1,V00721,P0041,1,211.95,0.00,211.95
SO024971-2,SO024971,2,V00723,P0042,1,358.95,0.00,358.95
SO024972-1,SO024972,1,V00713,P0037,1,228.95,0.00,228.95
SO024972-2,SO024972,2,V00742,P0051,2,73.95,22.18,125.72
SO024972-3,SO024972,3,V00591,P0028,1,93.95,18.79,75.16
SO024973-1,SO024973,1,V00479,P0022,1,439.95,0.00,439.95
SO024974-1,SO024974,1,V00744,P0052,1,131.95,0.00,131.95
SO024975-1,SO024975,1,V00718,P0039,1,220.95,0.00,220.95
SO024976-1,SO024976,1,V00356,P0015,1,219.95,0.00,219.95
SO024977-1,SO024977,1,V00726,P0043,1,138.95,0.00,138.95
SO024977-2,SO024977,2,V00602,P0029,1,135.95,0.00,135.95
SO024978-1,SO024978,1,V00716,P0038,1,476.95,0.00,476.95
SO024979-1,SO024979,1,V00719,P0040,1,339.95,0.00,339.95
SO024980-1,SO024980,1,V00366,P0016,1,218.95,0.00,218.95
SO024980-2,SO024980,2,V00733,P0047,1,89.95,0.00,89.95
